,frame_length_mean,eth_type,vlan_id,vlan_priority,ip_version,ip_dscp,ip_ecn,ip_total_length_mean,ip_id_mean,ip_df,ip_mf,fragment_offset,ttl_mean,ip_protocol,ip_header_length,ip_checksum_valid,src_port,dst_port,tcp_window_mean,tcp_header_length_mean,l4_checksum_valid,flow_duration,flow_packet_count,flow_byte_count,forward_packet_count,reverse_packet_count,forward_byte_count,reverse_byte_count,iat_min,iat_mean,iat_max,iat_std,byte_rate,flow_direction,syn_count,ack_count,fin_count,rst_count,psh_count,syn_seen,syn_ack_seen,ack_after_syn_ack
1956,117.0,2048.0,,,4.0,0.0,0.0,103.0,10759.0,0.0,0.0,0.0,128.0,17.0,20.0,1.0,60777,53,,,1.0,0.047213077545166,6,702,4,2,328,374,3.0994415283203125e-06,0.0094426155090332,0.0301399230957031,0.0122782347316531,14868.76171815822,1,0,0,0,0,0,0,0,0
1957,60.0,2048.0,,,4.0,0.0,0.0,40.0,36135.0,1.0,0.0,0.0,64.0,6.0,20.0,1.0,34438,443,0.0,20.0,1.0,0.0,1,60,1,0,60,0,,,,,,0,0,0,0,1,0,0,0,0
1958,63.0,2048.0,,,4.0,0.0,0.0,46.0,34967.5,1.0,0.0,0.0,63.0,6.0,20.0,1.0,80,51808,117.5,26.0,1.0,0.0002729892730712,2,126,1,1,66,60,0.0002729892730712,0.0002729892730712,0.0002729892730712,0.0,461556.5973799127,1,0,1,0,1,0,0,0,0
1959,66.0,2048.0,,,4.0,0.0,0.0,52.0,10059.0,1.0,0.0,0.0,64.0,6.0,20.0,1.0,50178,443,741.0,32.0,1.0,0.0,1,66,1,0,66,0,,,,,,0,0,1,1,0,0,0,0,0
1960,66.0,2048.0,,,4.0,0.0,0.0,52.0,17644.5,1.0,0.0,0.0,62.0,6.0,20.0,1.0,59070,80,274.0,32.0,1.0,5.0067901611328125e-06,2,132,2,0,132,0,5.0067901611328125e-06,5.0067901611328125e-06,5.0067901611328125e-06,0.0,26364196.57142857,0,0,2,1,0,0,0,0,0
1961,191.1176470588236,2048.0,,,4.0,0.0,0.0,177.11764705882354,21240.0,1.0,0.0,0.0,62.23529411764706,6.0,20.0,1.0,33102,80,8721.64705882353,34.35294117647059,1.0,53.55032682418823,17,3249,15,2,3101,148,0.0001130104064941,3.3468954265117645,18.99388098716736,5.247742460366361,60.67189861729199,1,5,14,1,0,10,1,1,1
1962,1771.571428571429,2048.0,,,4.0,0.0,0.0,1757.571428571429,18649.571428571428,1.0,0.0,0.0,63.142857142857146,6.0,20.0,1.0,48142,80,8474.714285714286,34.285714285714285,0.0,0.1521649360656738,7,12401,3,4,534,11867,0.0001859664916992,0.0253608226776123,0.138685941696167,0.050849357010103,81497.09335564518,1,2,6,1,0,2,1,1,1
1963,60.0,2048.0,,,4.0,0.0,0.0,40.0,24871.5,1.0,0.0,0.0,128.0,6.0,20.0,1.0,55544,80,256.0,20.0,1.0,0.0163030624389648,2,120,2,0,120,0,0.0163030624389648,0.0163030624389648,0.0163030624389648,0.0,7360.580286633519,0,0,2,1,0,0,0,0,0
1964,1393.888888888889,2048.0,,,4.0,0.0,0.0,1379.888888888889,22944.88888888889,1.0,0.0,0.0,63.333333333333336,6.0,20.0,1.0,39650,80,6643.666666666667,33.77777777777778,0.0,0.139456033706665,9,12545,3,6,546,11999,5.0067901611328125e-06,0.0174320042133331,0.1261329650878906,0.041299083648294,89956.66710547237,1,2,8,1,0,2,1,1,1
1965,1287.9,2048.0,,,4.0,0.0,0.0,1273.9,38833.6,1.0,0.0,0.0,63.2,6.0,20.0,1.0,40492,80,6002.2,33.6,0.0,0.4038629531860351,10,12879,4,6,880,11999,4.0531158447265625e-06,0.044873661465115,0.2109708786010742,0.0799233921846691,31889.530590510552,1,2,9,1,0,3,1,1,1
1966,150.0,2048.0,,,4.0,0.0,0.0,136.0,17122.5,1.0,0.0,0.0,96.0,17.0,20.0,1.0,55838,53,,,1.0,0.030642032623291,4,600,2,2,172,428,9.5367431640625e-07,0.0102140108744303,0.0306379795074462,0.0144419267457149,19580.94645274739,1,0,0,0,0,0,0,0,0
1967,99.0,2048.0,,,4.0,0.0,0.0,85.0,9366.5,0.0,0.0,0.0,128.0,17.0,20.0,1.0,55726,53,,,1.0,0.0001959800720214,4,396,2,2,166,230,4.792213439941406e-05,6.532669067382812e-05,9.989738464355467e-05,2.444536591416434e-05,2020613.605839416,1,0,0,0,0,0,0,0,0
1968,772.9772727272727,2048.0,,,4.0,0.0,0.0,758.9772727272727,23729.954545454544,1.0,0.0,0.0,57.05681818181818,6.0,20.0,1.0,40525,443,1552.75,32.18181818181818,0.0,117.45798182487488,88,68022,41,47,4104,63918,2.86102294921875e-06,1.3500917451135044,10.024899959564207,3.348053297643585,579.1177316618471,1,2,87,1,0,9,1,1,1
1969,66.0,2048.0,,,4.0,0.0,0.0,52.0,23062.5,1.0,0.0,0.0,62.0,6.0,20.0,1.0,52200,80,251.0,32.0,1.0,0.0009818077087402,2,132,2,0,132,0,0.0009818077087402,0.0009818077087402,0.0009818077087402,0.0,134445.87858183583,0,0,2,1,0,0,0,0,0
1970,60.0,2048.0,,,4.0,0.0,0.0,40.0,42395.0,1.0,0.0,0.0,62.0,6.0,20.0,1.0,60766,80,0.0,20.0,1.0,0.0,1,60,1,0,60,0,,,,,,0,0,0,0,1,0,0,0,0
1971,1393.3333333333333,2048.0,,,4.0,0.0,0.0,1379.3333333333333,19392.88888888889,1.0,0.0,0.0,63.11111111111112,6.0,20.0,1.0,37310,80,9862.0,34.666666666666664,0.0,1.1716430187225342,9,12540,4,5,607,11933,2.1219253540039062e-05,0.1464553773403167,0.9909389019012452,0.3235671918579524,10702.918721499842,1,3,7,1,0,2,1,1,1
1972,66.0,2048.0,,,4.0,0.0,0.0,52.0,65210.0,1.0,0.0,0.0,62.0,6.0,20.0,1.0,40272,80,304.0,32.0,1.0,1.9073486328125e-06,3,198,3,0,198,0,9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,0.0,103809024.0,0,0,3,0,1,0,0,0,0
1973,63.0,2048.0,,,4.0,0.0,0.0,46.0,39992.5,1.0,0.0,0.0,63.0,6.0,20.0,1.0,80,60090,117.5,26.0,1.0,0.0137760639190673,2,126,1,1,66,60,0.0137760639190673,0.0137760639190673,0.0137760639190673,0.0,9146.299025631262,1,0,1,0,1,0,0,0,0
1974,144.0,2048.0,,,4.0,0.0,0.0,130.0,20779.0,0.0,0.0,0.0,128.0,17.0,20.0,1.0,61279,53,,,1.0,0.0001990795135498,4,576,2,2,160,416,3.0994415283203125e-06,6.635983784993489e-05,0.0001928806304931,8.946371043912441e-05,2893316.292215569,1,0,0,0,0,0,0,0,0
1975,1392.4444444444443,2048.0,,,4.0,0.0,0.0,1378.4444444444443,9008.888888888889,1.0,0.0,0.0,63.333333333333336,6.0,20.0,1.0,45884,80,6643.666666666667,33.77777777777778,0.0,0.0037150382995605,9,12532,3,6,533,11999,5.0067901611328125e-06,0.000464379787445,0.0021181106567382,0.000679428373058,3373316.5016044155,1,2,8,1,0,2,1,1,1
1976,862.3770491803278,2048.0,,,4.0,0.0,0.0,848.3770491803278,36791.065573770495,1.0,0.0,0.0,58.22950819672131,6.0,20.0,1.0,51139,443,32101.852459016394,32.32786885245902,0.0,32.414721965789795,61,52605,29,32,3144,49461,9.5367431640625e-07,0.5402453660964965,30.09436511993408,3.855690882342991,1622.8737070618358,1,2,60,1,0,11,1,1,1
1977,66.0,2048.0,,,4.0,0.0,0.0,52.0,3351.0,1.0,0.0,0.0,49.0,6.0,20.0,1.0,443,49664,65.0,32.0,1.0,0.0,1,66,1,0,66,0,,,,,,0,0,1,0,0,0,0,0,0
1978,66.0,2048.0,,,4.0,0.0,0.0,52.0,30375.0,1.0,0.0,0.0,54.0,6.0,20.0,1.0,80,35935,289.0,32.0,1.0,0.0,1,66,1,0,66,0,,,,,,0,0,1,1,0,0,0,0,0
1979,194.0,2048.0,,,4.0,0.0,0.0,177.7027027027027,8258.891891891892,1.0,0.0,0.0,94.0,6.0,20.0,1.0,49697,80,2250.4864864864867,24.216216216216218,1.0,116.04714488983154,37,7178,20,17,2926,4252,7.390975952148438e-05,3.223531802495321,10.023353099822998,4.5704495160548095,61.854171481895385,1,2,36,1,0,8,1,1,1
1980,63.0,2048.0,,,4.0,0.0,0.0,46.0,10797.0,1.0,0.0,0.0,86.5,6.0,20.0,1.0,49795,443,4096.0,26.0,1.0,0.2704339027404785,2,126,1,1,66,60,0.2704339027404785,0.2704339027404785,0.2704339027404785,0.0,465.9179145926674,1,1,1,0,1,0,1,0,0
1981,60.0,2048.0,,,4.0,0.0,0.0,40.0,28971.0,1.0,0.0,0.0,128.0,6.0,20.0,1.0,50386,443,16242.0,20.0,1.0,0.0120019912719726,2,120,2,0,120,0,0.0120019912719726,0.0120019912719726,0.0120019912719726,0.0,9998.340882002383,0,0,2,1,0,0,0,0,0
1982,60.0,2048.0,,,4.0,0.0,0.0,40.0,52983.5,0.0,0.0,0.0,52.0,6.0,20.0,1.0,443,52921,351.0,20.0,1.0,4.0531158447265625e-06,2,120,2,0,120,0,4.0531158447265625e-06,4.0531158447265625e-06,4.0531158447265625e-06,0.0,29606851.76470588,0,0,2,1,0,0,0,0,0
1983,66.0,2048.0,,,4.0,0.0,0.0,52.0,28519.0,1.0,0.0,0.0,62.0,6.0,20.0,1.0,56040,80,304.0,32.0,1.0,4.0531158447265625e-06,3,198,3,0,198,0,1.1920928955078125e-06,2.026557922363281e-06,2.86102294921875e-06,8.344650268554688e-07,48851305.4117647,0,0,3,0,1,0,0,0,0
1984,60.0,2048.0,,,4.0,0.0,0.0,40.0,47117.0,1.0,0.0,0.0,50.0,6.0,20.0,1.0,443,54844,60.0,20.0,1.0,0.0,1,60,1,0,60,0,,,,,,0,0,1,0,0,0,0,0,0
1985,66.0,2048.0,,,4.0,0.0,0.0,52.0,20929.5,1.0,0.0,0.0,62.0,6.0,20.0,1.0,39482,80,330.25,32.0,1.0,0.0009670257568359,4,264,4,0,264,0,9.5367431640625e-07,0.0003223419189453,0.0009639263153076,0.000453668938407,273002.0355029586,0,0,4,0,1,0,0,0,0
1986,60.0,2048.0,,,4.0,0.0,0.0,40.0,42684.0,1.0,0.0,0.0,62.0,6.0,20.0,1.0,60200,80,0.0,20.0,1.0,0.0,1,60,1,0,60,0,,,,,,0,0,0,0,1,0,0,0,0
1987,60.0,2048.0,,,4.0,0.0,0.0,40.0,63991.5,1.0,0.0,0.0,57.0,6.0,20.0,1.0,443,16574,33.0,20.0,1.0,0.3279681205749511,2,120,2,0,120,0,0.3279681205749511,0.3279681205749511,0.3279681205749511,0.0,365.8892205426295,0,0,2,1,0,0,0,0,0
1988,94.0,2048.0,,,4.0,0.0,0.0,80.0,11080.0,0.0,0.0,0.0,128.0,17.0,20.0,1.0,58591,53,,,1.0,0.0001740455627441,4,376,2,2,172,204,2.86102294921875e-06,5.801518758138021e-05,0.0001230239868164,4.9548762774353467e-05,2160353.8410958904,1,0,0,0,0,0,0,0,0
1989,66.0,2048.0,,,4.0,0.0,0.0,52.0,52854.0,1.0,0.0,0.0,62.0,6.0,20.0,1.0,37612,80,281.0,32.0,1.0,2.1457672119140625e-06,3,198,3,0,198,0,9.5367431640625e-07,1.0728836059570312e-06,1.1920928955078125e-06,1.1920928955078125e-07,92274688.0,0,0,3,1,0,0,0,0,0
1990,60.0,2048.0,,,4.0,0.0,0.0,40.0,22558.0,1.0,0.0,0.0,62.0,6.0,20.0,1.0,51590,80,0.0,20.0,1.0,0.0,1,60,1,0,60,0,,,,,,0,0,0,0,1,0,0,0,0
1991,66.0,2048.0,,,4.0,0.0,0.0,52.0,47957.5,1.0,0.0,0.0,62.0,6.0,20.0,1.0,37360,80,251.0,32.0,1.0,3.0994415283203125e-06,2,132,2,0,132,0,3.0994415283203125e-06,3.0994415283203125e-06,3.0994415283203125e-06,0.0,42588317.538461536,0,0,2,1,0,0,0,0,0
1992,60.0,2048.0,,,4.0,0.0,0.0,40.0,43341.0,1.0,0.0,0.0,62.0,6.0,20.0,1.0,34006,80,0.0,20.0,1.0,0.0,1,60,1,0,60,0,,,,,,0,0,0,0,1,0,0,0,0
1993,66.0,2048.0,,,4.0,10.0,0.0,52.0,40874.0,1.0,0.0,0.0,49.0,6.0,20.0,1.0,443,48603,254.0,32.0,1.0,0.0,1,66,1,0,66,0,,,,,,0,0,1,0,0,0,0,0,0
1994,1558.875,2048.0,,,4.0,0.0,0.0,1544.875,30761.625,1.0,0.0,0.0,63.25,6.0,20.0,1.0,48244,80,7444.75,34.0,0.0,0.1494488716125488,8,12471,3,5,538,11933,5.960464477539063e-06,0.0213498388017926,0.1360149383544922,0.0470219205858252,83446.59859548142,1,2,7,1,0,2,1,1,1
1995,60.0,2048.0,,,4.0,0.0,0.0,40.0,11217.0,1.0,0.0,0.0,49.0,6.0,20.0,1.0,443,55052,245.0,20.0,1.0,0.0,1,60,1,0,60,0,,,,,,0,0,1,0,0,0,0,0,0
1996,63.0,2048.0,,,4.0,0.0,0.0,46.0,26135.5,1.0,0.0,0.0,63.0,6.0,20.0,1.0,80,45168,117.5,26.0,1.0,0.0009210109710693,2,126,1,1,66,60,0.0009210109710693,0.0009210109710693,0.0009210109710693,0.0,136806.18793683665,1,0,1,0,1,0,0,0,0
1997,60.0,2048.0,,,4.0,0.0,0.0,40.0,30524.0,1.0,0.0,0.0,62.0,6.0,20.0,1.0,38276,80,0.0,20.0,1.0,0.0,1,60,1,0,60,0,,,,,,0,0,0,0,1,0,0,0,0
1998,60.0,2048.0,,,4.0,0.0,0.0,40.0,13740.0,1.0,0.0,0.0,62.0,6.0,20.0,1.0,42994,80,0.0,20.0,1.0,0.0,1,60,1,0,60,0,,,,,,0,0,0,0,1,0,0,0,0
1999,66.0,2048.0,,,4.0,0.0,0.0,52.0,47663.5,1.0,0.0,0.0,64.0,6.0,20.0,1.0,49224,80,264.0,32.0,1.0,0.0029571056365966,2,132,2,0,132,0,0.0029571056365966,0.0029571056365966,0.0029571056365966,0.0,44638.24300572442,0,0,2,1,0,0,0,0,0
2000,60.0,2048.0,,,4.0,0.0,0.0,40.0,24502.0,1.0,0.0,0.0,62.0,6.0,20.0,1.0,38606,80,0.0,20.0,1.0,0.0,1,60,1,0,60,0,,,,,,0,0,0,0,1,0,0,0,0
2001,60.0,2048.0,,,4.0,0.0,0.0,40.0,52969.0,1.0,0.0,0.0,54.0,6.0,20.0,1.0,80,57367,288.0,20.0,1.0,0.0,1,60,1,0,60,0,,,,,,0,0,1,1,0,0,0,0,0
2002,60.0,2048.0,,,4.0,0.0,0.0,40.0,7094.0,1.0,0.0,0.0,62.0,6.0,20.0,1.0,58364,80,0.0,20.0,1.0,0.0,1,60,1,0,60,0,,,,,,0,0,0,0,1,0,0,0,0
2003,63.0,2048.0,,,4.0,0.0,0.0,46.0,25829.5,1.0,0.0,0.0,63.0,6.0,20.0,1.0,80,45280,117.5,26.0,1.0,0.0119590759277343,2,126,1,1,66,60,0.0119590759277343,0.0119590759277343,0.0119590759277343,0.0,10535.931100478469,1,0,1,0,1,0,0,0,0
2004,1392.6666666666667,2048.0,,,4.0,0.0,0.0,1378.6666666666667,35768.0,1.0,0.0,0.0,63.11111111111112,6.0,20.0,1.0,57058,80,9862.0,34.666666666666664,0.0,1.130722999572754,9,12534,4,5,601,11933,4.0531158447265625e-06,0.1413403749465942,0.9998879432678224,0.3271364755435499,11084.943000837517,1,3,7,1,0,2,1,1,1
2005,60.0,2048.0,,,4.0,0.0,0.0,40.0,50817.0,1.0,0.0,0.0,62.0,6.0,20.0,1.0,36074,80,0.0,20.0,1.0,0.0,1,60,1,0,60,0,,,,,,0,0,0,0,1,0,0,0,0
2006,60.0,2048.0,,,4.0,0.0,0.0,40.0,47745.0,1.0,0.0,0.0,62.0,6.0,20.0,1.0,59490,80,0.0,20.0,1.0,0.0,1,60,1,0,60,0,,,,,,0,0,0,0,1,0,0,0,0
2007,60.0,2048.0,,,4.0,10.0,0.0,40.0,53271.0,1.0,0.0,0.0,46.0,6.0,20.0,1.0,443,17268,780.0,20.0,1.0,0.0,1,60,1,0,60,0,,,,,,0,0,1,1,0,0,0,0,0
2008,117.25,2048.0,,,4.0,0.0,0.0,103.25,33159.75,1.0,0.0,0.0,96.0,17.0,20.0,1.0,58193,53,,,1.0,7.067109107971191,8,938,4,4,310,628,2.1457672119140625e-06,1.009587015424456,7.019912958145142,2.45375894749584,132.72753903601168,1,0,0,0,0,0,0,0,0
2009,60.0,2048.0,,,4.0,0.0,0.0,40.0,1768.0,1.0,0.0,0.0,62.0,6.0,20.0,1.0,57428,80,0.0,20.0,1.0,0.0,1,60,1,0,60,0,,,,,,0,0,0,0,1,0,0,0,0
2010,1263.2,2048.0,,,4.0,0.0,0.0,1249.2,17355.2,1.0,0.0,0.0,63.2,6.0,20.0,1.0,32918,80,6013.5,33.6,0.0,98.35466694831848,10,12632,4,6,633,11999,4.0531158447265625e-06,10.928296327590942,98.27114295959473,30.880367786591385,128.43315311755995,1,2,9,1,0,2,1,1,1
2011,60.0,2048.0,,,4.0,0.0,0.0,40.0,48348.0,1.0,0.0,0.0,62.0,6.0,20.0,1.0,38892,80,0.0,20.0,1.0,0.0,1,60,1,0,60,0,,,,,,0,0,0,0,1,0,0,0,0
2012,63.0,2048.0,,,4.0,0.0,0.0,46.0,47243.0,1.0,0.0,0.0,63.0,6.0,20.0,1.0,80,37094,117.5,26.0,1.0,0.0109741687774658,2,126,1,1,66,60,0.0109741687774658,0.0109741687774658,0.0109741687774658,0.0,11481.507397510266,1,0,1,0,1,0,0,0,0
2013,1395.0,2048.0,,,4.0,0.0,0.0,1381.0,32522.33333333333,1.0,0.0,0.0,63.333333333333336,6.0,20.0,1.0,37994,80,6643.666666666667,33.77777777777778,0.0,0.1846101284027099,9,12555,3,6,556,11999,2.1457672119140625e-06,0.0230762660503387,0.1701810359954834,0.0557822743910696,68008.18627140774,1,2,8,1,0,2,1,1,1
2014,66.0,2048.0,,,4.0,0.0,0.0,52.0,58895.5,1.0,0.0,0.0,62.0,6.0,20.0,1.0,33352,80,307.75,32.0,1.0,3.0994415283203125e-06,4,264,4,0,264,0,9.5367431640625e-07,1.0331471761067708e-06,1.1920928955078125e-06,1.1239159602905076e-07,85176635.07692307,0,0,4,0,1,0,0,0,0
2015,60.0,2048.0,,,4.0,0.0,0.0,40.0,54002.0,1.0,0.0,0.0,50.0,6.0,20.0,1.0,80,59200,30016.0,20.0,1.0,0.0,1,60,1,0,60,0,,,,,,0,0,1,0,0,0,0,0,0
2016,94.0,2048.0,,,4.0,0.0,0.0,80.0,20958.0,1.0,0.0,0.0,96.0,17.0,20.0,1.0,52519,53,,,1.0,0.0489668846130371,4,376,2,2,150,226,0.0,0.0163222948710123,0.0489180088043212,0.023048658996823,7678.658811385613,1,0,0,0,0,0,0,0,0
2017,60.0,2048.0,,,4.0,0.0,0.0,40.0,24813.0,1.0,0.0,0.0,62.0,6.0,20.0,1.0,51628,80,0.0,20.0,1.0,0.0,1,60,1,0,60,0,,,,,,0,0,0,0,1,0,0,0,0
2018,60.0,2048.0,,,4.0,0.0,0.0,40.0,433.0,1.0,0.0,0.0,62.0,6.0,20.0,1.0,56776,80,0.0,20.0,1.0,0.0,1,60,1,0,60,0,,,,,,0,0,0,0,1,0,0,0,0
2019,198.0,2048.0,,,4.0,0.0,0.0,184.0,8207.5,0.0,0.0,0.0,128.0,17.0,20.0,1.0,58168,53,,,1.0,0.0002269744873046,4,792,2,2,140,652,2.86102294921875e-06,7.565816243489583e-05,0.0002210140228271,0.0001027821606558,3489378.957983193,1,0,0,0,0,0,0,0,0
2020,66.0,2048.0,,,4.0,0.0,0.0,52.0,345.0,1.0,0.0,0.0,62.0,6.0,20.0,1.0,54318,80,288.6666666666667,32.0,1.0,0.0009970664978027,3,198,3,0,198,0,9.5367431640625e-07,0.0004985332489013,0.0009961128234863,0.0004975795745849,198582.5423242468,0,0,3,0,1,0,0,0,0
2021,66.0,2048.0,,,4.0,0.0,0.0,52.0,4810.5,1.0,0.0,0.0,62.0,6.0,20.0,1.0,49620,80,274.0,32.0,1.0,0.0010328292846679,2,132,2,0,132,0,0.0010328292846679,0.0010328292846679,0.0010328292846679,0.0,127804.27700831024,0,0,2,1,0,0,0,0,0
2022,142.0,2048.0,,,4.0,0.0,0.0,128.0,24429.0,0.0,0.0,0.0,191.5,17.0,20.0,1.0,62406,53,,,1.0,0.0302488803863525,2,284,1,1,118,166,0.0302488803863525,0.0302488803863525,0.0302488803863525,0.0,9388.777249690636,1,0,0,0,0,0,0,0,0
2023,66.0,2048.0,,,4.0,0.0,0.0,52.0,48812.0,1.0,0.0,0.0,62.0,6.0,20.0,1.0,58240,80,229.0,32.0,1.0,0.0,1,66,1,0,66,0,,,,,,0,0,1,0,0,0,0,0,0
2024,66.0,2048.0,,,4.0,0.0,0.0,52.0,57451.0,1.0,0.0,0.0,64.0,6.0,20.0,1.0,55302,80,332.0,32.0,1.0,0.0,1,66,1,0,66,0,,,,,,0,0,1,1,0,0,0,0,0
2025,66.0,2048.0,,,4.0,0.0,0.0,52.0,44029.0,1.0,0.0,0.0,64.0,6.0,20.0,1.0,80,43994,235.0,32.0,1.0,0.0,1,66,1,0,66,0,,,,,,0,0,1,1,0,0,0,0,0
2026,1400.0,2048.0,,,4.0,0.0,0.0,1386.0,11845.888888888889,1.0,0.0,0.0,63.333333333333336,6.0,20.0,1.0,51058,80,6643.666666666667,33.77777777777778,0.0,0.1960289478302002,9,12600,3,6,601,11999,1.9073486328125e-06,0.024503618478775,0.1806960105895996,0.0592351056606208,64276.22113706436,1,2,8,1,0,2,1,1,1
2027,66.0,2048.0,,,4.0,0.0,0.0,52.0,61675.0,1.0,0.0,0.0,53.0,6.0,20.0,1.0,443,33029,6478.0,32.0,1.0,0.0,1,66,1,0,66,0,,,,,,0,0,1,0,0,0,0,0,0
2028,712.8058823529411,2048.0,,,4.0,0.0,0.0,698.8058823529411,43725.794117647056,1.0,0.0,0.0,57.858823529411765,6.0,20.0,1.0,43789,443,1108.9,32.94117647058823,0.0,119.84967803955078,170,121177,83,87,8812,112365,9.5367431640625e-07,0.7091696925417206,10.027581930160522,2.49772896226596,1011.074889663126,1,2,169,1,0,44,1,1,1
2029,66.0,2048.0,,,4.0,0.0,0.0,52.0,36133.5,1.0,0.0,0.0,62.0,6.0,20.0,1.0,58398,80,274.0,32.0,1.0,3.0994415283203125e-06,2,132,2,0,132,0,3.0994415283203125e-06,3.0994415283203125e-06,3.0994415283203125e-06,0.0,42588317.538461536,0,0,2,1,0,0,0,0,0
2030,1397.3333333333333,2048.0,,,4.0,0.0,0.0,1383.3333333333333,4658.666666666667,1.0,0.0,0.0,63.333333333333336,6.0,20.0,1.0,49326,80,6643.666666666667,33.77777777777778,0.0,0.0085978507995605,9,12576,3,6,577,11999,4.076957702636719e-05,0.001074731349945,0.0069870948791503,0.0022542630653205,1462691.1181853474,1,2,8,1,0,2,1,1,1
2031,60.0,2048.0,,,4.0,2.0,0.0,40.0,62978.0,1.0,0.0,0.0,64.0,6.0,20.0,1.0,50096,443,0.0,20.0,1.0,0.0,1,60,1,0,60,0,,,,,,0,0,0,0,1,0,0,0,0
2032,60.0,2048.0,,,4.0,0.0,0.0,40.0,45461.5,1.0,0.0,0.0,64.0,6.0,20.0,1.0,46524,80,29200.0,20.0,1.0,0.251918077468872,2,120,2,0,120,0,0.251918077468872,0.251918077468872,0.251918077468872,0.0,476.3453310127283,0,0,2,1,0,0,0,0,0
2033,104.0,2048.0,,,4.0,0.0,0.0,90.0,17404.166666666668,0.0,0.0,0.0,191.5,17.0,20.0,1.0,61998,53,,,1.0,178.75304698944092,6,624,3,3,276,348,0.0004718303680419,35.750609397888184,94.03552412986755,43.86077178825653,3.4908495855562123,1,0,0,0,0,0,0,0,0
2034,76.33333333333333,2048.0,,,4.0,0.0,0.0,62.333333333333336,62300.0,1.0,0.0,0.0,52.0,6.0,20.0,1.0,443,44106,972.0,32.0,1.0,0.0003399848937988,3,229,3,0,229,0,4.0531158447265625e-06,0.0001699924468994,0.0003359317779541,0.0001659393310546,673559.3380084152,0,0,3,0,1,1,0,0,0
2035,77.0,2048.0,,,4.0,0.0,0.0,63.0,45960.0,1.0,0.0,0.0,64.0,6.0,20.0,1.0,80,49060,235.0,32.0,1.0,0.0,1,77,1,0,77,0,,,,,,0,0,1,1,0,1,0,0,0
2036,66.0,2048.0,,,4.0,0.0,0.0,52.0,3364.5,1.0,0.0,0.0,62.0,6.0,20.0,1.0,47878,80,274.0,32.0,1.0,4.0531158447265625e-06,2,132,2,0,132,0,4.0531158447265625e-06,4.0531158447265625e-06,4.0531158447265625e-06,0.0,32567536.94117647,0,0,2,1,0,0,0,0,0
2037,119.0,2048.0,,,4.0,0.0,0.0,105.0,18206.5,0.0,0.0,0.0,128.0,17.0,20.0,1.0,59459,53,,,1.0,0.1435139179229736,4,476,2,2,146,330,9.5367431640625e-07,0.0478379726409912,0.143510103225708,0.0676504123114994,3316.7514822881312,1,0,0,0,0,0,0,0,0
2038,86.33333333333333,2048.0,,,4.0,0.0,0.0,72.33333333333333,1248.6666666666667,0.0,0.0,0.0,128.0,17.0,20.0,1.0,64470,53,,,1.0,0.050055980682373,6,518,4,2,308,210,3.814697265625e-06,0.0100111961364746,0.0338110923767089,0.0134473711962758,10348.413774708264,1,0,0,0,0,0,0,0,0
2039,63.0,2048.0,,,4.0,0.0,0.0,46.0,14276.5,1.0,0.0,0.0,63.0,6.0,20.0,1.0,80,34422,117.5,26.0,1.0,0.0009050369262695,2,126,1,1,66,60,0.0009050369262695,0.0009050369262695,0.0009050369262695,0.0,139220.83877766068,1,0,1,0,1,0,0,0,0
2040,66.0,2048.0,,,4.0,0.0,0.0,52.0,65499.0,0.0,0.0,0.0,52.0,6.0,20.0,1.0,80,53241,349.0,32.0,1.0,0.0,1,66,1,0,66,0,,,,,,0,0,1,1,0,0,0,0,0
2041,63.0,2048.0,,,4.0,0.0,0.0,46.0,40739.0,1.0,0.0,0.0,63.0,6.0,20.0,1.0,80,57418,117.5,26.0,1.0,0.0098187923431396,2,126,1,1,66,60,0.0098187923431396,0.0098187923431396,0.0098187923431396,0.0,12832.535366534736,1,0,1,0,1,0,0,0,0
2042,107.54545454545456,2048.0,,,4.0,0.0,0.0,93.54545454545456,30782.636363636364,1.0,0.0,0.0,142.1818181818182,6.0,20.0,1.0,60707,443,5241.454545454545,33.45454545454545,1.0,2.311580181121826,11,1183,6,5,669,514,6.318092346191406e-05,0.2311580181121826,2.122213125228882,0.6310432817708791,511.77112940373183,1,2,10,1,0,4,1,1,1
2043,99.0,2048.0,,,4.0,0.0,0.0,85.0,29353.0,1.0,0.0,0.0,96.0,17.0,20.0,1.0,33469,53,,,1.0,0.000176191329956,4,396,2,2,158,238,2.1457672119140625e-06,5.87304433186849e-05,0.0001709461212158,7.934942196013224e-05,2247556.6765899863,1,0,0,0,0,0,0,0,0
2044,266.3,2048.0,,,4.0,0.0,0.0,248.8333333333333,9208.7,1.0,0.0,0.0,182.0,6.0,20.0,1.0,55960,443,44959.46666666667,20.53333333333333,1.0,60.80493998527527,30,7989,15,15,1638,6351,1.6927719116210938e-05,2.096722068457768,10.000174045562744,4.019832363284015,131.38735112533033,1,2,29,1,0,8,1,1,1
2045,808.6904761904761,2048.0,,,4.0,0.0,0.0,794.6904761904761,35849.833333333336,1.0,0.0,0.0,60.22222222222222,6.0,20.0,1.0,49908,443,928.095238095238,32.12698412698413,0.0,184.2321879863739,126,101895,58,68,18581,83314,3.0994415283203125e-06,1.4738575038909911,58.98733711242676,9.016032808331676,553.0792480602593,1,2,125,1,0,40,1,1,1
