,flow_id,timestamp,src_ip,dst_ip,src_port,dst_port,flow_packet_count,flow_duration,label,original_label,predicted_label,attack_probability
2919,FLOW_855553,1499274296.250314,192.168.10.14,192.168.10.3,58413,53,4,0.00018310546875,0,BENIGN,0,0.0
2920,FLOW_453194,1499262801.762721,192.168.10.14,199.187.116.91,52179,443,1,0.0,0,BENIGN,0,0.0
2921,FLOW_399923,1499262688.100539,172.16.0.1,192.168.10.50,59714,80,9,0.1495580673217773,1,DoS Hulk,1,1.0
2922,FLOW_009264,1499255638.759211,172.217.9.238,192.168.10.8,443,49399,3,0.0001130104064941,0,BENIGN,0,0.0
2923,FLOW_369158,1499262622.347419,172.16.0.1,192.168.10.50,40136,80,1,0.0,1,DoS Hulk,1,1.0
2924,FLOW_027243,1499256647.614673,192.168.10.9,54.192.36.242,14916,80,1,0.0,0,BENIGN,0,0.0
2925,FLOW_957689,1499278479.336871,192.168.10.5,192.168.10.3,50945,53,4,0.0001900196075439,0,BENIGN,0,0.0
2926,FLOW_032687,1499256933.442694,192.168.10.16,23.192.125.146,48196,80,26,99.84357905387878,0,BENIGN,0,0.0
2927,FLOW_361067,1499262605.404881,172.16.0.1,192.168.10.50,35154,80,3,1.9073486328125e-06,1,DoS Hulk,1,1.0
2928,FLOW_996433,1499279807.303557,162.208.117.18,192.168.10.14,443,57092,1,0.0,0,BENIGN,0,0.0
2929,FLOW_018550,1499256194.743756,172.217.11.46,192.168.10.5,443,49803,2,2.86102294921875e-06,0,BENIGN,0,0.0
2930,FLOW_993690,1499279622.420612,192.168.10.17,23.23.199.129,35106,443,24,3.3847389221191406,0,BENIGN,0,0.0
2931,FLOW_229290,1499262353.767983,172.16.0.1,192.168.10.50,40798,80,1,0.0,1,DoS Hulk,1,1.0
2932,FLOW_192836,1499262272.152351,192.168.10.50,172.16.0.1,80,46988,2,0.0109570026397705,1,DoS Hulk,1,1.0
2933,FLOW_230257,1499262354.058974,172.16.0.1,192.168.10.50,40302,80,1,0.0,1,DoS Hulk,1,1.0
2934,FLOW_293249,1499262471.277717,172.16.0.1,192.168.10.50,51292,80,10,1.000119924545288,1,DoS Hulk,1,0.985
2935,FLOW_228052,1499262338.766403,172.16.0.1,192.168.10.50,38086,80,1,0.0,1,DoS Hulk,1,0.985
2936,FLOW_208515,1499262305.530352,172.16.0.1,192.168.10.50,54774,80,2,0.0009918212890625,1,DoS Hulk,1,1.0
2937,FLOW_951520,1499278365.56659,192.168.10.51,172.217.6.194,58305,443,1,0.0,0,BENIGN,0,0.0
2938,FLOW_984799,1499279174.937811,192.168.10.19,23.208.161.96,36980,443,1,0.0,0,BENIGN,0,0.0
2939,FLOW_939537,1499278170.200451,192.168.10.3,192.168.10.1,61416,53,2,0.0238430500030517,0,BENIGN,0,0.0
2940,FLOW_900599,1499276119.354845,192.168.10.17,172.217.3.98,43988,443,36,115.12778902053832,0,BENIGN,0,0.0
2941,FLOW_982338,1499279103.19823,192.168.10.17,192.168.10.3,13250,53,4,0.0478460788726806,0,BENIGN,0,0.0
2942,FLOW_996948,1499279904.887033,192.168.10.9,172.217.6.194,22479,443,1,0.0,0,BENIGN,0,0.0
2943,FLOW_946618,1499278278.971135,192.168.10.5,192.168.10.3,49958,53,4,0.0002570152282714,0,BENIGN,0,0.0
2944,FLOW_234405,1499262355.422955,172.16.0.1,192.168.10.50,43708,80,1,0.0,1,DoS Hulk,1,1.0
2945,FLOW_002028,1499255247.622499,192.168.10.3,192.168.10.1,60826,53,2,0.0768859386444091,0,BENIGN,0,0.0
2946,FLOW_173355,1499262237.841224,172.16.0.1,192.168.10.50,35380,80,1,0.0,1,DoS Hulk,1,0.615
2947,FLOW_635651,1499263140.971652,192.168.10.50,172.16.0.1,80,54538,2,0.0002429485321044,1,DoS Hulk,1,1.0
2948,FLOW_657070,1499263189.520365,172.16.0.1,192.168.10.50,40412,80,1,0.0,1,DoS Hulk,1,1.0
2949,FLOW_533149,1499262954.349007,172.16.0.1,192.168.10.50,53624,80,9,0.0766520500183105,1,DoS Hulk,1,1.0
2950,FLOW_840117,1499273467.363443,192.168.10.8,192.168.10.3,64982,53,4,0.0001461505889892,0,BENIGN,0,0.0
2951,FLOW_1008885,1499280900.338018,192.168.10.51,162.213.33.44,41926,443,1,0.0,0,BENIGN,0,0.0
2952,FLOW_063198,1499258828.408246,192.168.10.17,192.168.10.255,137,137,13,1.9073486328125e-05,0,BENIGN,0,0.0
2953,FLOW_877713,1499275360.036747,192.168.10.9,172.224.10.215,20143,443,15,7.601531982421875,0,BENIGN,0,0.0
2954,FLOW_931485,1499277994.831207,192.168.10.14,23.61.187.27,56107,80,38,121.21450901031494,0,BENIGN,0,0.0
2955,FLOW_164478,1499262221.25676,192.168.10.50,172.16.0.1,80,58070,2,0.0099811553955078,1,DoS Hulk,1,1.0
2956,FLOW_280712,1499262453.88021,172.16.0.1,192.168.10.50,43778,80,2,4.0531158447265625e-06,1,DoS Hulk,1,1.0
2957,FLOW_952146,1499278388.243892,192.168.10.5,162.208.20.178,56429,443,14,0.636023998260498,0,BENIGN,0,0.0
2958,FLOW_097666,1499260211.743736,192.168.10.50,172.16.0.1,80,54420,2,5.1021575927734375e-05,0,BENIGN,0,0.385
2959,FLOW_547666,1499262974.034504,172.16.0.1,192.168.10.50,32880,80,1,0.0,1,DoS Hulk,1,1.0
2960,FLOW_929774,1499277771.655345,192.168.10.19,113.29.189.10,44191,80,1,0.0,0,BENIGN,0,0.0
2961,FLOW_552965,1499262989.004024,192.168.10.50,172.16.0.1,80,37006,2,0.0129950046539306,1,DoS Hulk,1,1.0
2962,FLOW_591756,1499263057.176103,172.16.0.1,192.168.10.50,58698,80,5,5.960464477539063e-06,1,DoS Hulk,1,1.0
2963,FLOW_119432,1499260941.854975,172.16.0.1,192.168.10.50,36684,80,7,63.14634990692139,1,DoS Slowhttptest,1,1.0
2964,FLOW_600656,1499263073.440619,172.16.0.1,192.168.10.50,35770,80,4,5.0067901611328125e-06,1,DoS Hulk,1,1.0
2965,FLOW_001839,1499255246.403016,192.168.10.9,151.101.0.84,13921,443,37,115.5201268196106,0,BENIGN,0,0.0
2966,FLOW_479855,1499262853.860866,172.16.0.1,192.168.10.50,50100,80,8,0.0994739532470703,1,DoS Hulk,1,0.995
2967,FLOW_500231,1499262888.482881,172.16.0.1,192.168.10.50,60554,80,2,0.0009949207305908,1,DoS Hulk,1,1.0
2968,FLOW_261194,1499262405.689527,172.16.0.1,192.168.10.50,60152,80,10,0.2364850044250488,1,DoS Hulk,1,0.995
2969,FLOW_611059,1499263104.883749,172.16.0.1,192.168.10.50,42228,80,1,0.0,1,DoS Hulk,1,0.835
2970,FLOW_532633,1499262954.186012,172.16.0.1,192.168.10.50,53222,80,1,0.0,1,DoS Hulk,1,1.0
2971,FLOW_104901,1499260533.75236,192.168.10.15,68.67.178.173,51238,80,53,30.378317832946777,0,BENIGN,0,0.0
2972,FLOW_282199,1499262454.330165,172.16.0.1,192.168.10.50,42190,80,12,0.9846560955047609,1,DoS Hulk,1,1.0
2973,FLOW_128791,1499261272.459948,192.168.10.15,192.168.10.3,54535,53,4,0.0001718997955322,0,BENIGN,0,0.0
2974,FLOW_469827,1499262822.273739,172.16.0.1,192.168.10.50,44180,80,2,2.86102294921875e-06,1,DoS Hulk,1,1.0
2975,FLOW_991943,1499279604.76557,209.177.164.4,192.168.10.9,443,22424,2,0.4059071540832519,0,BENIGN,0,0.0
2976,FLOW_335870,1499262555.821635,192.168.10.50,172.16.0.1,80,47782,1,0.0,1,DoS Hulk,1,1.0
2977,FLOW_131090,1499261326.565448,172.16.0.1,192.168.10.51,443,48569,1,0.0,0,BENIGN,0,0.0
2978,FLOW_074304,1499259258.676009,23.4.59.27,192.168.10.5,80,50505,1,0.0,0,BENIGN,0,0.0
2979,FLOW_949280,1499278326.334584,192.168.10.5,192.168.10.3,51402,53,6,0.060802936553955,0,BENIGN,0,0.0
2980,FLOW_786056,1499269562.645347,192.168.10.51,188.165.12.138,37291,443,14,5.62752890586853,0,BENIGN,0,0.0
2981,FLOW_102831,1499260451.871011,216.58.219.198,192.168.10.25,443,50615,1,0.0,0,BENIGN,0,0.0
2982,FLOW_218628,1499262322.296867,172.16.0.1,192.168.10.50,34184,80,3,6.198883056640625e-06,1,DoS Hulk,1,1.0
2983,FLOW_328175,1499262553.096933,192.168.10.50,172.16.0.1,80,44810,2,0.0002272129058837,1,DoS Hulk,1,1.0
2984,FLOW_595273,1499263071.672685,172.16.0.1,192.168.10.50,32926,80,1,0.0,1,DoS Hulk,1,0.995
2985,FLOW_829790,1499272907.421168,192.168.10.3,192.168.10.1,61097,53,2,0.0612928867340087,0,BENIGN,0,0.0
2986,FLOW_467897,1499262821.684779,172.16.0.1,192.168.10.50,43670,80,2,0.0009751319885253,1,DoS Hulk,1,0.66
2987,FLOW_261639,1499262405.924514,172.16.0.1,192.168.10.50,60122,80,5,0.0097858905792236,1,DoS Hulk,1,1.0
2988,FLOW_1037927,1499282785.997951,192.168.10.50,192.168.10.25,21,53557,2,4.887580871582031e-05,0,BENIGN,0,0.0
2989,FLOW_272635,1499262437.509644,172.16.0.1,192.168.10.50,38510,80,1,0.0,1,DoS Hulk,1,1.0
2990,FLOW_546563,1499262973.333543,192.168.10.50,172.16.0.1,80,52412,2,0.0009188652038574,1,DoS Hulk,1,0.975
2991,FLOW_198438,1499262287.722853,172.16.0.1,192.168.10.50,48322,80,9,0.1475570201873779,1,DoS Hulk,1,1.0
2992,FLOW_949345,1499278326.922905,192.168.10.5,192.168.10.3,52379,53,8,52.51322102546692,0,BENIGN,0,0.0
2993,FLOW_184429,1499262256.096804,192.168.10.50,172.16.0.1,80,41276,2,0.0199470520019531,1,DoS Hulk,1,1.0
2994,FLOW_517085,1499262921.342974,192.168.10.50,172.16.0.1,80,41978,2,0.0109679698944091,1,DoS Hulk,1,1.0
2995,FLOW_099884,1499260372.615959,192.168.10.14,52.35.227.152,51224,443,27,60.8456461429596,0,BENIGN,0,0.0
2996,FLOW_003335,1499255362.960103,74.119.118.74,192.168.10.9,80,13888,2,2.86102294921875e-06,0,BENIGN,0,0.0
2997,FLOW_748131,1499266141.926789,192.168.10.15,192.168.10.3,54797,53,4,0.0001678466796875,0,BENIGN,0,0.0
2998,FLOW_902336,1499276151.942641,23.50.75.27,192.168.10.16,80,58190,1,0.0,0,BENIGN,0,0.0
2999,FLOW_107883,1499260558.813061,192.168.10.16,192.168.10.3,31780,53,4,0.0311629772186279,0,BENIGN,0,0.0
3000,FLOW_195029,1499262286.597036,172.16.0.1,192.168.10.50,48790,80,1,0.0,1,DoS Hulk,1,1.0
3001,FLOW_424390,1499262738.006136,172.16.0.1,192.168.10.50,46098,80,10,0.1456620693206787,1,DoS Hulk,1,0.995
3002,FLOW_357283,1499262604.192883,172.16.0.1,192.168.10.50,33292,80,5,0.0010349750518798,1,DoS Hulk,1,1.0
3003,FLOW_1007425,1499280814.30659,192.168.10.16,98.139.225.35,50226,80,10,19.266453981399536,0,BENIGN,0,0.0
3004,FLOW_848126,1499273954.620951,72.167.239.239,192.168.10.9,80,19458,1,0.0,0,BENIGN,0,0.0
3005,FLOW_597134,1499263072.297706,192.168.10.50,172.16.0.1,80,33852,2,0.0119280815124511,1,DoS Hulk,1,1.0
3006,FLOW_397573,1499262687.355573,192.168.10.50,172.16.0.1,80,58034,2,0.0119831562042236,1,DoS Hulk,1,1.0
3007,FLOW_921511,1499277152.127603,192.168.10.5,192.168.10.3,64038,53,4,0.0002319812774658,0,BENIGN,0,0.0
3008,FLOW_101284,1499260423.394903,192.168.10.16,192.168.10.3,48613,53,4,0.0002679824829101,0,BENIGN,0,0.0
3009,FLOW_352746,1499262589.475324,172.16.0.1,192.168.10.50,58838,80,1,0.0,1,DoS Hulk,1,1.0
3010,FLOW_886189,1499275828.157181,192.168.10.8,192.168.10.3,57264,53,4,0.0001869201660156,0,BENIGN,0,0.0
3011,FLOW_942585,1499278227.901012,192.168.10.14,74.117.199.102,56248,443,14,0.4320521354675293,0,BENIGN,0,0.0
3012,FLOW_315078,1499262521.216241,172.16.0.1,192.168.10.50,36242,80,2,4.0531158447265625e-06,1,DoS Hulk,1,1.0
3013,FLOW_877174,1499275336.290521,208.84.244.116,192.168.10.9,443,19965,1,0.0,0,BENIGN,0,0.0
3014,FLOW_1059498,1499284195.818761,192.168.10.14,23.15.4.9,58313,443,1,0.0,0,BENIGN,0,0.0
3015,FLOW_071375,1499259206.757829,192.168.10.51,192.168.10.3,20209,53,4,0.0666971206665039,0,BENIGN,0,0.0
3016,FLOW_491617,1499262871.118359,172.16.0.1,192.168.10.50,57532,80,10,0.0806879997253418,1,DoS Hulk,1,0.995
3017,FLOW_1059707,1499284206.513821,192.168.10.3,192.168.10.1,60146,53,2,0.0236971378326416,0,BENIGN,0,0.0
3018,FLOW_669119,1499263207.123877,172.16.0.1,192.168.10.50,46894,80,1,0.0,1,DoS Hulk,1,1.0
3019,FLOW_720632,1499264366.04691,192.168.10.15,192.168.10.3,53649,53,4,0.0001599788665771,0,BENIGN,0,0.0
3020,FLOW_1028030,1499282207.643619,192.168.10.14,192.168.10.3,63389,53,4,0.000201940536499,0,BENIGN,0,0.0
3021,FLOW_555994,1499262990.096981,172.16.0.1,192.168.10.50,38822,80,1,0.0,1,DoS Hulk,1,1.0
3022,FLOW_444305,1499262773.51317,172.16.0.1,192.168.10.50,57932,80,3,0.0004498958587646,1,DoS Hulk,1,1.0
3023,FLOW_385625,1499262655.195468,172.16.0.1,192.168.10.50,50802,80,11,1.0019841194152832,1,DoS Hulk,1,0.99
3024,FLOW_720335,1499264364.016919,172.16.0.1,192.168.10.50,44520,80,1,0.0,1,DoS GoldenEye,1,1.0
3025,FLOW_349385,1499262587.839376,172.16.0.1,192.168.10.50,57394,80,5,0.0020079612731933,1,DoS Hulk,1,0.995
3026,FLOW_1047599,1499283540.788683,192.168.10.14,69.43.132.198,58101,80,34,116.08173108100893,0,BENIGN,0,0.0
3027,FLOW_689442,1499263459.168326,192.168.10.12,23.208.217.175,41290,443,1,0.0,0,BENIGN,0,0.0
3028,FLOW_212228,1499262320.23394,172.16.0.1,192.168.10.50,59312,80,3,1.1920928955078125e-06,1,DoS Hulk,1,1.0
3029,FLOW_682195,1499263240.09993,172.16.0.1,192.168.10.50,53464,80,5,0.0031139850616455,1,DoS Hulk,1,1.0
3030,FLOW_076648,1499259410.172517,192.168.10.9,192.168.10.3,57978,53,4,0.0783438682556152,0,BENIGN,0,0.0
3031,FLOW_791021,1499270409.493513,192.168.10.51,172.217.3.110,46881,80,33,115.9115869998932,0,BENIGN,0,0.0
3032,FLOW_235508,1499262355.791954,192.168.10.50,172.16.0.1,80,44416,2,0.0129780769348144,1,DoS Hulk,1,1.0
3033,FLOW_889009,1499275847.536278,192.168.10.8,192.168.10.3,60954,53,8,3.217200994491577,0,BENIGN,0,0.0
3034,FLOW_893943,1499275913.91041,192.168.10.5,192.168.10.3,62764,53,4,0.000288963317871,0,BENIGN,0,0.0
3035,FLOW_822331,1499272360.024576,192.168.10.19,172.217.12.195,37173,443,15,5.7320170402526855,0,BENIGN,0,0.0
3036,FLOW_388438,1499262670.292031,172.16.0.1,192.168.10.50,52770,80,3,4.0531158447265625e-06,1,DoS Hulk,1,1.0
3037,FLOW_1068822,1499284890.437215,192.168.10.16,205.185.208.154,54802,443,11,5.14279580116272,0,BENIGN,0,0.0
3038,FLOW_738535,1499265621.660342,192.168.10.8,192.168.10.3,56299,53,4,0.0001769065856933,0,BENIGN,0,0.0
3039,FLOW_017529,1499256088.495431,192.168.10.25,172.82.206.1,49277,80,1,0.0,0,BENIGN,0,0.0
3040,FLOW_697884,1499263838.610791,172.217.6.200,192.168.10.12,443,44284,2,4.0531158447265625e-06,0,BENIGN,0,0.0
3041,FLOW_603819,1499263089.063192,172.16.0.1,192.168.10.50,37218,80,2,1.1920928955078125e-06,1,DoS Hulk,1,1.0
3042,FLOW_604486,1499263089.263186,172.16.0.1,192.168.10.50,36402,80,1,0.0,1,DoS Hulk,1,1.0
3043,FLOW_1056660,1499284092.843926,192.168.10.3,192.168.10.1,60154,53,2,0.2085280418395996,0,BENIGN,0,0.0
3044,FLOW_118640,1499260913.010772,69.16.175.10,192.168.10.8,80,51544,2,0.0150198936462402,0,BENIGN,0,0.0
3045,FLOW_905554,1499276280.124905,172.16.0.1,192.168.10.51,443,53268,1,0.0,0,BENIGN,0,0.0
3046,FLOW_203216,1499262303.858208,172.16.0.1,192.168.10.50,53798,80,1,0.0,1,DoS Hulk,1,1.0
3047,FLOW_654431,1499263188.724354,172.16.0.1,192.168.10.50,39042,80,6,0.0010099411010742,1,DoS Hulk,1,1.0
3048,FLOW_215678,1499262321.306911,172.16.0.1,192.168.10.50,58336,80,11,1.6729540824890137,1,DoS Hulk,1,1.0
3049,FLOW_1024658,1499281996.833162,192.168.10.12,192.168.10.3,12571,53,4,0.0002398490905761,0,BENIGN,0,0.0
3050,FLOW_369943,1499262623.097283,192.168.10.50,172.16.0.1,80,40362,2,0.0003800392150878,1,DoS Hulk,1,1.0
3051,FLOW_145132,1499261871.12807,192.168.10.50,192.168.10.51,21,46055,2,9.5367431640625e-07,0,BENIGN,0,0.0
3052,FLOW_584081,1499263054.09489,192.168.10.9,104.16.27.235,16724,80,4,5.152345895767212,0,BENIGN,0,0.0
3053,FLOW_406474,1499262704.237076,172.16.0.1,192.168.10.50,35186,80,4,0.001004934310913,1,DoS Hulk,1,1.0
3054,FLOW_178891,1499262254.076802,172.16.0.1,192.168.10.50,37856,80,9,0.0875959396362304,1,DoS Hulk,1,1.0
3055,FLOW_518057,1499262921.629932,172.16.0.1,192.168.10.50,45020,80,10,0.3584551811218261,1,DoS Hulk,1,1.0
3056,FLOW_605770,1499263089.682183,172.16.0.1,192.168.10.50,39048,80,8,0.2378530502319336,1,DoS Hulk,1,0.995
3057,FLOW_860712,1499274593.217861,192.168.10.12,151.101.2.49,55322,443,41,184.69762015342712,0,BENIGN,0,0.0
3058,FLOW_333747,1499262554.938307,172.16.0.1,192.168.10.50,47722,80,1,0.0,1,DoS Hulk,1,1.0
3059,FLOW_018533,1499256185.297661,34.223.209.188,192.168.10.17,443,59933,1,0.0,0,BENIGN,0,0.0
3060,FLOW_344155,1499262585.997528,192.168.10.50,192.168.10.3,21456,53,4,0.0001859664916992,0,BENIGN,0,0.0
3061,FLOW_825247,1499272567.312471,192.168.10.3,192.168.10.1,60205,53,2,0.0303380489349365,0,BENIGN,0,0.0
3062,FLOW_743728,1499265925.092613,192.168.10.9,113.207.48.168,17647,443,1,0.0,0,BENIGN,0,0.0
3063,FLOW_439921,1499262771.342336,192.168.10.50,172.16.0.1,80,55444,2,0.0008621215820312,1,DoS Hulk,1,1.0
3064,FLOW_784371,1499269280.805181,192.168.10.51,192.168.10.3,53218,53,4,0.0001330375671386,0,BENIGN,0,0.0
3065,FLOW_992260,1499279614.359354,31.13.69.245,192.168.10.14,443,56822,1,0.0,0,BENIGN,0,0.0
3066,FLOW_292524,1499262471.03568,172.16.0.1,192.168.10.50,42504,80,5,0.0019929409027099,1,DoS Hulk,1,1.0
3067,FLOW_799002,1499271196.962907,192.168.10.16,23.61.187.27,37586,80,1,0.0,0,BENIGN,0,0.0
3068,FLOW_961820,1499278576.108077,192.168.10.5,192.168.10.3,62413,53,6,0.0778119564056396,0,BENIGN,0,0.0
3069,FLOW_058690,1499258587.482442,172.217.9.230,192.168.10.8,443,50686,2,0.0001091957092285,0,BENIGN,0,0.0
3070,FLOW_854291,1499274254.443185,192.168.10.12,192.168.10.50,36594,22,85,1.2672569751739502,0,BENIGN,0,0.0
3071,FLOW_064199,1499258902.009425,68.67.154.70,192.168.10.14,443,50347,2,3.0994415283203125e-06,0,BENIGN,0,0.0
3072,FLOW_102712,1499260450.984802,172.217.10.3,192.168.10.25,443,50581,1,0.0,0,BENIGN,0,0.0
3073,FLOW_279714,1499262453.537179,172.16.0.1,192.168.10.50,43202,80,2,9.5367431640625e-07,1,DoS Hulk,1,1.0
3074,FLOW_169677,1499262236.717302,172.16.0.1,192.168.10.50,33582,80,8,0.0116009712219238,1,DoS Hulk,1,0.99
3075,FLOW_022647,1499256426.257607,198.51.152.184,192.168.10.17,80,33069,1,0.0,0,BENIGN,0,0.0
3076,FLOW_407914,1499262704.700067,172.16.0.1,192.168.10.50,36060,80,3,0.000990867614746,1,DoS Hulk,1,0.995
3077,FLOW_078668,1499259451.256557,192.168.10.12,107.6.114.208,43698,443,3,0.4493920803070068,0,BENIGN,0,0.0
3078,FLOW_1025943,1499282050.728416,192.168.10.8,192.168.10.3,55444,53,4,0.0886240005493164,0,BENIGN,0,0.0
3079,FLOW_725836,1499264574.61846,192.168.10.25,104.97.130.243,51030,443,1,0.0,0,BENIGN,0,0.0
3080,FLOW_600752,1499263073.486621,172.16.0.1,192.168.10.50,35534,80,2,3.0994415283203125e-06,1,DoS Hulk,1,1.0
3081,FLOW_151017,1499262104.617192,192.168.10.3,192.168.10.1,60813,53,2,0.0539479255676269,0,BENIGN,0,0.0
3082,FLOW_516792,1499262921.268952,172.16.0.1,192.168.10.50,41966,80,8,0.0654611587524414,1,DoS Hulk,1,0.965
3083,FLOW_976950,1499278892.978106,162.208.20.178,192.168.10.5,443,60628,1,0.0,0,BENIGN,0,0.0
3084,FLOW_444840,1499262786.49174,172.16.0.1,192.168.10.50,58996,80,7,0.0108261108398437,1,DoS Hulk,1,1.0
3085,FLOW_786405,1499269578.538427,192.168.10.50,192.168.10.3,33172,389,105,291.6485278606415,0,BENIGN,0,0.0
3086,FLOW_606564,1499263089.981172,172.16.0.1,192.168.10.50,38790,80,3,0.0009829998016357,1,DoS Hulk,1,0.995
3087,FLOW_547619,1499262973.916286,172.16.0.1,192.168.10.50,60916,80,2,0.0002269744873046,1,DoS Hulk,1,1.0
3088,FLOW_186238,1499262256.776792,192.168.10.50,172.16.0.1,80,38526,2,0.0019359588623046,1,DoS Hulk,1,1.0
3089,FLOW_739567,1499265730.199783,192.168.10.16,192.168.10.3,13622,53,4,0.0001759529113769,0,BENIGN,0,0.0
3090,FLOW_793339,1499270727.017472,192.168.10.9,192.168.10.3,59600,53,4,0.2139549255371093,0,BENIGN,0,0.0
3091,FLOW_521399,1499262922.748887,172.16.0.1,192.168.10.50,46822,80,3,0.0009748935699462,1,DoS Hulk,1,0.995
3092,FLOW_150177,1499262077.023481,192.168.10.3,192.168.10.1,61488,53,2,0.0301730632781982,0,BENIGN,0,0.0
3093,FLOW_136952,1499261574.35851,192.168.10.14,192.168.10.3,49221,53,8,0.0428009033203125,0,BENIGN,0,0.0
3094,FLOW_198663,1499262287.781945,192.168.10.50,172.16.0.1,80,50688,2,0.0119059085845947,1,DoS Hulk,1,1.0
3095,FLOW_990169,1499279424.559273,192.168.10.19,117.53.117.16,49593,80,1,0.0,0,BENIGN,0,0.0
3096,FLOW_610191,1499263104.599755,172.16.0.1,192.168.10.50,41764,80,9,0.0124988555908203,1,DoS Hulk,1,1.0
3097,FLOW_395381,1499262686.693584,172.16.0.1,192.168.10.50,57108,80,9,0.0233430862426757,1,DoS Hulk,1,1.0
3098,FLOW_972535,1499278785.553449,192.168.10.5,162.208.22.34,59882,443,13,0.4943220615386963,0,BENIGN,0,0.0
3099,FLOW_605521,1499263089.604189,172.16.0.1,192.168.10.50,38906,80,10,0.1697490215301513,1,DoS Hulk,1,1.0
3100,FLOW_496539,1499262872.795322,172.16.0.1,192.168.10.50,58528,80,1,0.0,1,DoS Hulk,1,1.0
3101,FLOW_605742,1499263089.67318,192.168.10.50,172.16.0.1,80,38740,2,0.0129928588867187,1,DoS Hulk,1,1.0
3102,FLOW_713768,1499264244.969689,172.16.0.1,192.168.10.50,39628,80,14,7.656782150268555,1,DoS GoldenEye,1,0.99
3103,FLOW_1007639,1499280814.82837,192.168.10.3,172.16.0.1,51412,443,1,0.0,0,BENIGN,0,0.0
3104,FLOW_478104,1499262838.591287,172.16.0.1,192.168.10.50,49338,80,1,0.0,1,DoS Hulk,1,0.995
3105,FLOW_983110,1499279134.942029,89.249.22.211,192.168.10.5,443,60828,1,0.0,0,BENIGN,0,0.0
3106,FLOW_631801,1499263139.57078,172.16.0.1,192.168.10.50,52880,80,1,0.0,1,DoS Hulk,1,0.995
3107,FLOW_363788,1499262620.629447,172.16.0.1,192.168.10.50,37414,80,4,0.0009880065917968,1,DoS Hulk,1,1.0
3108,FLOW_327230,1499262538.830752,172.16.0.1,192.168.10.50,43750,80,5,0.0010061264038085,1,DoS Hulk,1,1.0
3109,FLOW_972407,1499278780.803223,162.208.20.178,192.168.10.5,443,59854,2,4.911422729492188e-05,0,BENIGN,0,0.0
3110,FLOW_522078,1499262937.496486,172.16.0.1,192.168.10.50,47638,80,1,0.0,1,DoS Hulk,1,1.0
3111,FLOW_082482,1499259650.944827,192.168.10.17,192.168.10.3,11672,53,4,0.1784698963165283,0,BENIGN,0,0.0
3112,FLOW_171647,1499262237.36324,172.16.0.1,192.168.10.50,34796,80,9,0.0335569381713867,1,DoS Hulk,1,0.995
3113,FLOW_044075,1499257756.781236,31.13.71.36,192.168.10.25,443,49944,2,4.0531158447265625e-06,0,BENIGN,0,0.0
3114,FLOW_756602,1499266502.162833,151.101.22.2,192.168.10.8,443,53800,3,0.000270128250122,0,BENIGN,0,0.0
3115,FLOW_061110,1499258748.936203,192.168.10.12,192.168.10.3,60654,53,4,0.0496740341186523,0,BENIGN,0,0.0
3116,FLOW_488835,1499262870.227428,172.16.0.1,192.168.10.50,55924,80,1,0.0,1,DoS Hulk,1,1.0
3117,FLOW_863142,1499274699.130638,104.88.35.145,192.168.10.12,443,48736,2,1.1920928955078125e-06,0,BENIGN,0,0.0
3118,FLOW_1020328,1499281745.718515,192.168.10.17,192.168.10.3,4194,53,4,0.0952630043029785,0,BENIGN,0,0.0
3119,FLOW_879531,1499275471.093782,192.168.10.8,192.168.10.3,53372,53,4,0.0002570152282714,0,BENIGN,0,0.0
3120,FLOW_1052597,1499283809.581348,192.168.10.50,192.168.10.3,36703,53,4,0.0001471042633056,0,BENIGN,0,0.0
3121,FLOW_882925,1499275641.00494,192.168.10.9,211.233.74.23,20338,80,1,0.0,0,BENIGN,0,0.0
3122,FLOW_132080,1499261371.264931,192.168.10.12,204.154.111.117,58366,80,1,0.0,0,BENIGN,0,0.0
3123,FLOW_614347,1499263105.93873,172.16.0.1,192.168.10.50,41198,80,9,0.1525731086730957,1,DoS Hulk,1,0.99
3124,FLOW_701951,1499263896.945236,172.16.0.1,192.168.10.50,60988,80,1,0.0,1,DoS GoldenEye,1,0.995
3125,FLOW_419173,1499262722.464555,172.16.0.1,192.168.10.50,42766,80,3,4.0531158447265625e-06,1,DoS Hulk,1,0.99
3126,FLOW_639390,1499263155.701393,192.168.10.50,172.16.0.1,80,58342,2,0.0008702278137207,1,DoS Hulk,1,1.0
3127,FLOW_812929,1499271819.588052,192.168.10.25,192.168.10.3,55981,53,4,2.152464866638184,0,BENIGN,0,0.0
3128,FLOW_163172,1499262220.846862,192.168.10.50,172.16.0.1,80,57306,2,0.0008819103240966,1,DoS Hulk,1,1.0
3129,FLOW_832542,1499273061.8796,192.168.10.16,213.180.204.90,52758,443,2,0.0003309249877929,0,BENIGN,0,0.0
3130,FLOW_1042874,1499283114.188153,192.168.10.3,192.168.10.12,3268,53252,1,0.0,0,BENIGN,0,0.0
3131,FLOW_257589,1499262404.538568,172.16.0.1,192.168.10.50,55108,80,9,0.1175410747528076,1,DoS Hulk,1,0.94
3132,FLOW_421155,1499262737.008154,172.16.0.1,192.168.10.50,44176,80,1,0.0,1,DoS Hulk,1,1.0
3133,FLOW_993085,1499279619.435734,192.168.10.8,192.168.10.3,55528,53,4,0.0001680850982666,0,BENIGN,0,0.0
