flow_id,baseline_label,baseline_original_label,baseline_predicted_label,baseline_attack_probability,baseline_status,baseline_correct,current_label,current_original_label,current_predicted_label,current_attack_probability,current_status,current_correct,transition,baseline_result,current_result,traffic_class,persistent_fn,baseline_fn_repaired,current_only_fn,persistent_fp,baseline_fp_repaired,current_only_fp
FLOW_457571,0,BENIGN,1,0.995,FP,False,0,BENIGN,1,0.995,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_457439,0,BENIGN,1,1.0,FP,False,0,BENIGN,1,0.985,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_457939,0,BENIGN,1,0.855,FP,False,0,BENIGN,1,0.835,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_457944,0,BENIGN,1,0.97,FP,False,0,BENIGN,1,0.985,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_457947,0,BENIGN,1,0.905,FP,False,0,BENIGN,1,0.91,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_458121,0,BENIGN,1,0.975,FP,False,0,BENIGN,1,0.99,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_459024,0,BENIGN,1,0.775,FP,False,0,BENIGN,1,0.72,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_458729,0,BENIGN,1,0.96,FP,False,0,BENIGN,1,0.975,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_459285,0,BENIGN,1,0.61,FP,False,0,BENIGN,1,0.515,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_459286,0,BENIGN,1,0.61,FP,False,0,BENIGN,1,0.515,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_459320,0,BENIGN,1,0.745,FP,False,0,BENIGN,1,0.69,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_460497,0,BENIGN,1,1.0,FP,False,0,BENIGN,1,0.99,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_460546,0,BENIGN,1,0.655,FP,False,0,BENIGN,1,0.68,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_460510,0,BENIGN,1,1.0,FP,False,0,BENIGN,1,1.0,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_460557,0,BENIGN,1,0.825,FP,False,0,BENIGN,1,0.775,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_460136,0,BENIGN,1,0.985,FP,False,0,BENIGN,1,0.975,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_460152,0,BENIGN,1,0.855,FP,False,0,BENIGN,1,0.84,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_460689,0,BENIGN,1,1.0,FP,False,0,BENIGN,1,0.985,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_460448,0,BENIGN,1,0.965,FP,False,0,BENIGN,1,0.97,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_461156,0,BENIGN,1,0.945,FP,False,0,BENIGN,1,0.925,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_453975,0,BENIGN,1,0.95,FP,False,0,BENIGN,1,0.9,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_462605,0,BENIGN,1,1.0,FP,False,0,BENIGN,1,0.995,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_462609,0,BENIGN,1,0.705,FP,False,0,BENIGN,1,0.73,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_462635,0,BENIGN,1,1.0,FP,False,0,BENIGN,1,1.0,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_462647,0,BENIGN,1,1.0,FP,False,0,BENIGN,1,1.0,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_462654,0,BENIGN,1,0.565,FP,False,0,BENIGN,1,0.55,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_462655,0,BENIGN,1,1.0,FP,False,0,BENIGN,1,0.995,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_462667,0,BENIGN,1,1.0,FP,False,0,BENIGN,1,1.0,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_462679,0,BENIGN,1,1.0,FP,False,0,BENIGN,1,1.0,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_465839,0,BENIGN,1,0.825,FP,False,0,BENIGN,1,0.695,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_466278,0,BENIGN,1,0.98,FP,False,0,BENIGN,1,1.0,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_473160,0,BENIGN,1,1.0,FP,False,0,BENIGN,1,1.0,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_476144,0,BENIGN,1,0.725,FP,False,0,BENIGN,1,0.665,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_476646,0,BENIGN,1,0.99,FP,False,0,BENIGN,1,0.995,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_477318,0,BENIGN,1,0.675,FP,False,0,BENIGN,1,0.555,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_477519,0,BENIGN,1,0.685,FP,False,0,BENIGN,1,0.635,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_474814,0,BENIGN,1,1.0,FP,False,0,BENIGN,1,1.0,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_476181,0,BENIGN,1,0.975,FP,False,0,BENIGN,1,0.985,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_477252,0,BENIGN,1,0.985,FP,False,0,BENIGN,1,0.965,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_474791,0,BENIGN,1,0.915,FP,False,0,BENIGN,1,0.93,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_481106,0,BENIGN,1,0.615,FP,False,0,BENIGN,1,0.535,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_481910,0,BENIGN,1,0.74,FP,False,0,BENIGN,1,0.735,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_482772,0,BENIGN,1,0.875,FP,False,0,BENIGN,1,0.845,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_483514,0,BENIGN,1,0.615,FP,False,0,BENIGN,1,0.66,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_485233,0,BENIGN,1,0.755,FP,False,0,BENIGN,1,0.65,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_486029,0,BENIGN,1,0.92,FP,False,0,BENIGN,1,0.96,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_485870,0,BENIGN,1,0.835,FP,False,0,BENIGN,1,0.765,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_486338,0,BENIGN,1,0.805,FP,False,0,BENIGN,1,0.825,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_486348,0,BENIGN,1,0.995,FP,False,0,BENIGN,1,0.995,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_486721,0,BENIGN,1,0.995,FP,False,0,BENIGN,1,1.0,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_484113,0,BENIGN,1,0.99,FP,False,0,BENIGN,1,1.0,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_484156,0,BENIGN,1,0.95,FP,False,0,BENIGN,1,0.9,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_487385,0,BENIGN,1,0.66,FP,False,0,BENIGN,1,0.655,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_487390,0,BENIGN,1,0.995,FP,False,0,BENIGN,1,0.995,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_487401,0,BENIGN,1,0.96,FP,False,0,BENIGN,1,0.97,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_487413,0,BENIGN,1,0.895,FP,False,0,BENIGN,1,0.815,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_487428,0,BENIGN,1,0.85,FP,False,0,BENIGN,1,0.86,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_487471,0,BENIGN,1,0.895,FP,False,0,BENIGN,1,0.91,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_484476,0,BENIGN,1,0.995,FP,False,0,BENIGN,1,1.0,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_488428,0,BENIGN,1,1.0,FP,False,0,BENIGN,1,1.0,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_488530,0,BENIGN,1,0.94,FP,False,0,BENIGN,1,0.905,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_488674,0,BENIGN,1,0.985,FP,False,0,BENIGN,1,0.975,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_488682,0,BENIGN,1,0.925,FP,False,0,BENIGN,1,0.87,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_488685,0,BENIGN,1,0.94,FP,False,0,BENIGN,1,0.95,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_488751,0,BENIGN,1,1.0,FP,False,0,BENIGN,1,0.995,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_488759,0,BENIGN,1,1.0,FP,False,0,BENIGN,1,1.0,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_488765,0,BENIGN,1,0.52,FP,False,0,BENIGN,1,0.595,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_489854,0,BENIGN,1,1.0,FP,False,0,BENIGN,1,0.995,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_489861,0,BENIGN,1,0.89,FP,False,0,BENIGN,1,0.91,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_490015,0,BENIGN,1,0.85,FP,False,0,BENIGN,1,0.735,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_490023,0,BENIGN,1,0.995,FP,False,0,BENIGN,1,1.0,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_490032,0,BENIGN,1,0.98,FP,False,0,BENIGN,1,0.995,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_490035,0,BENIGN,1,0.98,FP,False,0,BENIGN,1,0.99,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_490321,0,BENIGN,1,0.635,FP,False,0,BENIGN,1,0.715,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_491709,0,BENIGN,1,1.0,FP,False,0,BENIGN,1,1.0,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_494070,0,BENIGN,1,0.985,FP,False,0,BENIGN,1,1.0,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_494623,0,BENIGN,1,0.74,FP,False,0,BENIGN,1,0.735,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_495838,0,BENIGN,1,0.97,FP,False,0,BENIGN,1,0.98,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_499779,0,BENIGN,1,0.89,FP,False,0,BENIGN,1,0.87,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_501834,0,BENIGN,1,1.0,FP,False,0,BENIGN,1,1.0,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_501868,0,BENIGN,1,1.0,FP,False,0,BENIGN,1,1.0,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_497591,0,BENIGN,1,0.995,FP,False,0,BENIGN,1,0.985,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_502838,0,BENIGN,1,0.71,FP,False,0,BENIGN,1,0.715,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_503178,0,BENIGN,1,0.735,FP,False,0,BENIGN,1,0.67,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_504616,0,BENIGN,1,0.6,FP,False,0,BENIGN,1,0.56,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_504623,0,BENIGN,1,1.0,FP,False,0,BENIGN,1,1.0,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_504662,0,BENIGN,1,0.605,FP,False,0,BENIGN,1,0.525,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_503453,0,BENIGN,1,0.975,FP,False,0,BENIGN,1,0.985,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_505637,0,BENIGN,1,0.565,FP,False,0,BENIGN,1,0.505,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_505642,0,BENIGN,1,1.0,FP,False,0,BENIGN,1,0.995,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_506834,0,BENIGN,1,1.0,FP,False,0,BENIGN,1,0.995,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_506836,0,BENIGN,1,0.925,FP,False,0,BENIGN,1,0.93,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_506992,0,BENIGN,1,0.995,FP,False,0,BENIGN,1,1.0,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_506995,0,BENIGN,1,0.79,FP,False,0,BENIGN,1,0.805,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_507002,0,BENIGN,1,0.825,FP,False,0,BENIGN,1,0.76,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_507003,0,BENIGN,1,0.98,FP,False,0,BENIGN,1,0.985,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_507009,0,BENIGN,1,1.0,FP,False,0,BENIGN,1,1.0,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_507039,0,BENIGN,1,0.68,FP,False,0,BENIGN,1,0.63,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_507019,0,BENIGN,1,1.0,FP,False,0,BENIGN,1,1.0,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_508927,0,BENIGN,1,0.995,FP,False,0,BENIGN,1,0.99,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_509140,0,BENIGN,1,1.0,FP,False,0,BENIGN,1,0.995,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_512019,0,BENIGN,1,0.725,FP,False,0,BENIGN,1,0.72,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_512071,0,BENIGN,1,0.99,FP,False,0,BENIGN,1,0.98,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_515289,0,BENIGN,1,0.995,FP,False,0,BENIGN,1,1.0,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_515313,0,BENIGN,1,0.67,FP,False,0,BENIGN,1,0.635,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_515449,0,BENIGN,1,0.9,FP,False,0,BENIGN,1,0.89,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_516363,0,BENIGN,1,0.71,FP,False,0,BENIGN,1,0.76,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_516789,0,BENIGN,1,0.99,FP,False,0,BENIGN,1,1.0,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_518663,0,BENIGN,1,1.0,FP,False,0,BENIGN,1,1.0,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_520334,0,BENIGN,1,0.68,FP,False,0,BENIGN,1,0.56,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_520213,0,BENIGN,1,0.975,FP,False,0,BENIGN,1,0.985,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_520708,0,BENIGN,1,0.675,FP,False,0,BENIGN,1,0.695,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_519364,0,BENIGN,1,0.965,FP,False,0,BENIGN,1,0.975,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_522096,0,BENIGN,1,0.79,FP,False,0,BENIGN,1,0.81,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_522101,0,BENIGN,1,0.59,FP,False,0,BENIGN,1,0.615,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_522169,0,BENIGN,1,0.98,FP,False,0,BENIGN,1,0.985,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_522227,0,BENIGN,1,0.94,FP,False,0,BENIGN,1,0.955,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_522261,0,BENIGN,1,0.845,FP,False,0,BENIGN,1,0.865,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_522283,0,BENIGN,1,0.97,FP,False,0,BENIGN,1,0.97,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_522282,0,BENIGN,1,0.995,FP,False,0,BENIGN,1,0.97,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_522356,0,BENIGN,1,1.0,FP,False,0,BENIGN,1,1.0,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_522402,0,BENIGN,1,0.995,FP,False,0,BENIGN,1,0.98,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_522483,0,BENIGN,1,1.0,FP,False,0,BENIGN,1,1.0,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_522484,0,BENIGN,1,1.0,FP,False,0,BENIGN,1,1.0,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_522405,0,BENIGN,1,1.0,FP,False,0,BENIGN,1,0.99,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_522494,0,BENIGN,1,0.974954954954955,FP,False,0,BENIGN,1,0.94,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_522525,0,BENIGN,1,0.995,FP,False,0,BENIGN,1,0.98,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_522675,0,BENIGN,1,1.0,FP,False,0,BENIGN,1,1.0,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_523611,0,BENIGN,1,0.85,FP,False,0,BENIGN,1,0.855,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_523161,0,BENIGN,1,0.875,FP,False,0,BENIGN,1,0.815,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_523157,0,BENIGN,1,0.9,FP,False,0,BENIGN,1,0.89,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_523173,0,BENIGN,1,0.805,FP,False,0,BENIGN,1,0.77,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_523786,0,BENIGN,1,1.0,FP,False,0,BENIGN,1,1.0,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_523800,0,BENIGN,1,0.73,FP,False,0,BENIGN,1,0.795,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_523972,0,BENIGN,1,0.66,FP,False,0,BENIGN,1,0.675,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_523974,0,BENIGN,1,1.0,FP,False,0,BENIGN,1,1.0,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_523828,0,BENIGN,1,0.955,FP,False,0,BENIGN,1,0.945,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_523848,0,BENIGN,1,0.985,FP,False,0,BENIGN,1,0.995,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_524448,0,BENIGN,1,0.645,FP,False,0,BENIGN,1,0.575,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_524041,0,BENIGN,1,0.905,FP,False,0,BENIGN,1,0.89,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_524591,0,BENIGN,1,0.82,FP,False,0,BENIGN,1,0.775,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_524183,0,BENIGN,1,0.965,FP,False,0,BENIGN,1,0.96,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_524326,0,BENIGN,1,0.98,FP,False,0,BENIGN,1,0.95,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_524333,0,BENIGN,1,0.965,FP,False,0,BENIGN,1,0.98,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_524885,0,BENIGN,1,0.99,FP,False,0,BENIGN,1,0.995,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_524889,0,BENIGN,1,0.94,FP,False,0,BENIGN,1,0.95,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_524406,0,BENIGN,1,0.995,FP,False,0,BENIGN,1,0.97,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_524462,0,BENIGN,1,0.81,FP,False,0,BENIGN,1,0.765,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_524490,0,BENIGN,1,0.955,FP,False,0,BENIGN,1,0.955,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_525045,0,BENIGN,1,0.905,FP,False,0,BENIGN,1,0.95,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_525051,0,BENIGN,1,0.68,FP,False,0,BENIGN,1,0.685,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_525083,0,BENIGN,1,0.995,FP,False,0,BENIGN,1,0.985,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_524607,0,BENIGN,1,0.64,FP,False,0,BENIGN,1,0.64,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_524620,0,BENIGN,1,0.92,FP,False,0,BENIGN,1,0.91,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_525188,0,BENIGN,1,0.615,FP,False,0,BENIGN,1,0.615,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_525202,0,BENIGN,1,1.0,FP,False,0,BENIGN,1,1.0,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_525214,0,BENIGN,1,1.0,FP,False,0,BENIGN,1,1.0,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_525374,0,BENIGN,1,0.685,FP,False,0,BENIGN,1,0.745,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_524892,0,BENIGN,1,0.95,FP,False,0,BENIGN,1,0.91,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_525082,0,BENIGN,1,0.71,FP,False,0,BENIGN,1,0.595,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_525071,0,BENIGN,1,0.68,FP,False,0,BENIGN,1,0.61,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_525673,0,BENIGN,1,1.0,FP,False,0,BENIGN,1,1.0,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_525821,0,BENIGN,1,0.9,FP,False,0,BENIGN,1,0.835,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_525398,0,BENIGN,1,0.76,FP,False,0,BENIGN,1,0.715,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_525424,0,BENIGN,1,0.905,FP,False,0,BENIGN,1,0.84,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_525962,0,BENIGN,1,1.0,FP,False,0,BENIGN,1,0.995,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_525977,0,BENIGN,1,0.92,FP,False,0,BENIGN,1,0.835,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_525527,0,BENIGN,1,0.85,FP,False,0,BENIGN,1,0.805,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_526124,0,BENIGN,1,0.565,FP,False,0,BENIGN,1,0.655,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_526278,0,BENIGN,1,0.945,FP,False,0,BENIGN,1,0.915,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_525826,0,BENIGN,1,0.97,FP,False,0,BENIGN,1,0.975,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_526424,0,BENIGN,1,0.605,FP,False,0,BENIGN,1,0.64,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_525987,0,BENIGN,1,0.985,FP,False,0,BENIGN,1,0.97,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_526685,0,BENIGN,1,0.675,FP,False,0,BENIGN,1,0.56,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_527249,0,BENIGN,1,1.0,FP,False,0,BENIGN,1,1.0,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_527257,0,BENIGN,1,0.995,FP,False,0,BENIGN,1,0.995,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_527253,0,BENIGN,1,1.0,FP,False,0,BENIGN,1,1.0,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_529378,0,BENIGN,1,0.945,FP,False,0,BENIGN,1,0.94,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_529949,0,BENIGN,1,1.0,FP,False,0,BENIGN,1,1.0,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_529626,0,BENIGN,1,0.995,FP,False,0,BENIGN,1,0.99,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_529624,0,BENIGN,1,0.915,FP,False,0,BENIGN,1,0.885,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_529636,0,BENIGN,1,0.98,FP,False,0,BENIGN,1,0.975,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_530098,0,BENIGN,1,0.91,FP,False,0,BENIGN,1,0.795,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_530118,0,BENIGN,1,0.99,FP,False,0,BENIGN,1,0.99,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
