flow_id,timestamp,src_ip,dst_ip,src_mac,dst_mac,actual_label,baseline_prediction,baseline_attack_probability,perturbed_prediction,perturbed_attack_probability,prediction_changed,benign_induction,original_dst_port,original_src_port,scenario
FLOW_111011,1499260637.491023,192.168.10.19,192.168.10.3,00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,9010,src_port_randomized
FLOW_969901,1499278740.323807,162.208.20.178,192.168.10.5,00:c1:b1:14:eb:31,b8:ac:6f:36:0a:8b,0,0,0.0,0,0.03,False,False,59537,443,src_port_randomized
FLOW_078646,1499259450.737527,192.168.10.12,68.67.180.12,b8:ac:6f:36:04:e3,00:c1:b1:14:eb:31,0,0,0.0,0,0.095,False,False,80,47856,src_port_randomized
FLOW_789471,1499270262.900816,192.0.78.18,192.168.10.16,00:c1:b1:14:eb:31,00:23:ae:9b:8a:bf,0,0,0.0,0,0.0,False,False,49358,443,src_port_randomized
FLOW_709152,1499264023.704802,172.217.10.35,192.168.10.5,00:c1:b1:14:eb:31,b8:ac:6f:36:0a:8b,0,0,0.0,0,0.02,False,False,51222,443,src_port_randomized
FLOW_091035,1499259907.92932,192.243.250.16,192.168.10.8,00:c1:b1:14:eb:31,b8:ac:6f:36:08:f5,0,0,0.0,0,0.01,False,False,51171,443,src_port_randomized
FLOW_723707,1499264500.957744,192.168.10.9,172.217.12.200,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,443,17232,src_port_randomized
FLOW_1019380,1499281640.395762,192.168.10.51,74.125.29.109,b8:ac:6f:36:0b:a8,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,465,34239,src_port_randomized
FLOW_993249,1499279620.695216,192.168.10.17,192.168.10.3,00:23:ae:9b:95:67,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,62287,src_port_randomized
FLOW_117856,1499260860.263955,173.241.242.143,192.168.10.51,00:c1:b1:14:eb:31,b8:ac:6f:36:0b:a8,0,0,0.0,0,0.08,False,False,38619,443,src_port_randomized
FLOW_1070092,1499284934.527237,54.192.36.22,192.168.10.16,00:c1:b1:14:eb:31,00:23:ae:9b:8a:bf,0,0,0.0,0,0.055,False,False,60106,443,src_port_randomized
FLOW_661585,1499263191.07426,31.13.80.9,192.168.10.14,00:c1:b1:14:eb:31,b8:ac:6f:36:07:ee,0,0,0.0,0,0.18,False,False,52341,443,src_port_randomized
FLOW_822139,1499272357.926934,172.217.11.34,192.168.10.51,00:c1:b1:14:eb:31,b8:ac:6f:36:0b:a8,0,0,0.0,0,0.08,False,False,38259,443,src_port_randomized
FLOW_705072,1499263951.855284,192.168.10.14,192.168.10.3,b8:ac:6f:36:07:ee,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,64169,src_port_randomized
FLOW_042088,1499257557.389238,192.168.10.9,192.168.10.3,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,62694,src_port_randomized
FLOW_764277,1499266924.835978,192.168.10.17,192.168.10.3,00:23:ae:9b:95:67,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,3456,src_port_randomized
FLOW_857832,1499274415.251023,192.168.10.14,23.194.142.69,b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,0,0,0.0,0,0.02,False,False,443,55180,src_port_randomized
FLOW_051010,1499258106.511976,192.168.10.3,192.168.10.1,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,53,61771,src_port_randomized
FLOW_846491,1499273836.03637,192.168.10.8,192.168.10.3,b8:ac:6f:36:08:f5,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,63270,src_port_randomized
FLOW_956144,1499278461.587644,192.168.10.9,45.32.6.90,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,443,21715,src_port_randomized
FLOW_989070,1499279390.58801,192.168.10.8,34.224.92.80,b8:ac:6f:36:08:f5,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,443,60787,src_port_randomized
FLOW_795385,1499270938.118961,192.168.10.3,192.168.10.1,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,53,60415,src_port_randomized
FLOW_034583,1499257053.810629,192.168.10.12,66.228.59.187,b8:ac:6f:36:04:e3,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,123,123,src_port_randomized
FLOW_033886,1499257018.638237,192.168.10.14,31.13.69.228,b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,0,0,0.0,0,0.015,False,False,443,49890,src_port_randomized
FLOW_815529,1499272005.208569,192.168.10.3,192.168.10.1,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,53,61129,src_port_randomized
FLOW_769641,1499267246.108648,192.168.10.19,174.35.73.137,00:23:ae:9b:ad:b3,00:c1:b1:14:eb:31,0,0,0.01,0,0.01,False,False,80,57498,src_port_randomized
FLOW_148216,1499261977.012336,104.27.146.180,192.168.10.15,00:c1:b1:14:eb:31,00:1e:4f:d4:ca:28,0,0,0.0,0,0.04,False,False,53859,80,src_port_randomized
FLOW_061010,1499258748.006746,192.168.10.51,172.217.7.6,b8:ac:6f:36:0b:a8,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,443,56609,src_port_randomized
FLOW_815071,1499271999.482099,192.168.10.16,192.168.10.3,00:23:ae:9b:8a:bf,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,53495,src_port_randomized
FLOW_094235,1499260047.411745,192.168.10.9,63.251.88.56,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,80,15911,src_port_randomized
FLOW_781234,1499268690.094365,192.168.10.50,192.168.10.3,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,54663,src_port_randomized
FLOW_003918,1499255375.021313,192.168.10.16,54.235.163.54,00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,443,45190,src_port_randomized
FLOW_699104,1499263864.174449,192.168.10.12,178.255.83.1,b8:ac:6f:36:04:e3,00:c1:b1:14:eb:31,0,0,0.0,0,0.035,False,False,80,45876,src_port_randomized
FLOW_1030660,1499282317.655595,192.168.10.17,192.168.10.3,00:23:ae:9b:95:67,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,32673,src_port_randomized
FLOW_695498,1499263747.438677,192.168.10.8,72.5.205.31,b8:ac:6f:36:08:f5,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,443,52813,src_port_randomized
FLOW_350249,1499262588.116005,192.168.10.14,192.168.10.3,b8:ac:6f:36:07:ee,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,58572,src_port_randomized
FLOW_780892,1499268651.736942,192.168.10.16,192.168.10.3,00:23:ae:9b:8a:bf,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,46758,src_port_randomized
FLOW_1055958,1499284085.935121,209.204.230.153,192.168.10.14,00:c1:b1:14:eb:31,b8:ac:6f:36:07:ee,0,0,0.0,0,0.0,False,False,58431,443,src_port_randomized
FLOW_094789,1499260049.968923,192.168.10.9,192.168.10.3,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,62420,src_port_randomized
FLOW_957767,1499278479.646121,162.208.22.34,192.168.10.5,00:c1:b1:14:eb:31,b8:ac:6f:36:0a:8b,0,0,0.0,0,0.035,False,False,57304,443,src_port_randomized
FLOW_870865,1499275041.251035,192.168.10.12,69.165.96.15,b8:ac:6f:36:04:e3,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,443,58476,src_port_randomized
FLOW_826280,1499272618.492374,192.168.10.16,23.210.202.27,00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,0,0,0.005,0,0.0,False,False,80,60320,src_port_randomized
FLOW_843244,1499273671.536721,192.168.10.17,192.168.10.3,00:23:ae:9b:95:67,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,5775,src_port_randomized
FLOW_1036611,1499282678.445619,31.13.70.7,192.168.10.12,00:c1:b1:14:eb:31,b8:ac:6f:36:04:e3,0,0,0.005,0,0.09,False,False,47606,443,src_port_randomized
FLOW_139178,1499261617.487612,8.43.72.32,192.168.10.12,00:c1:b1:14:eb:31,b8:ac:6f:36:04:e3,0,0,0.0,0,0.0,False,False,36218,80,src_port_randomized
FLOW_013325,1499255819.016323,192.168.10.8,52.84.143.47,b8:ac:6f:36:08:f5,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,443,49459,src_port_randomized
FLOW_873836,1499275147.944763,192.168.10.5,192.168.10.3,b8:ac:6f:36:0a:8b,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,58969,src_port_randomized
FLOW_881607,1499275536.712473,192.168.10.9,1.234.58.131,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,80,20367,src_port_randomized
FLOW_700601,1499263877.071237,192.168.10.51,192.82.242.23,b8:ac:6f:36:0b:a8,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,443,40015,src_port_randomized
FLOW_118205,1499260886.175334,23.50.75.27,192.168.10.15,00:c1:b1:14:eb:31,00:1e:4f:d4:ca:28,0,0,0.0,0,0.01,False,False,52602,80,src_port_randomized
FLOW_879928,1499275507.701902,192.168.10.12,72.5.205.62,b8:ac:6f:36:04:e3,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,443,36028,src_port_randomized
FLOW_955965,1499278460.295855,192.168.10.5,162.208.22.34,b8:ac:6f:36:0a:8b,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,443,57003,src_port_randomized
FLOW_016832,1499255953.396456,157.240.2.25,192.168.10.25,00:c1:b1:14:eb:31,00:25:00:a8:c4:60,0,0,0.0,0,0.015,False,False,49713,443,src_port_randomized
FLOW_918234,1499276969.692582,192.168.10.8,192.168.10.3,b8:ac:6f:36:08:f5,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,65234,src_port_randomized
FLOW_790610,1499270339.227447,192.168.10.16,192.168.10.3,00:23:ae:9b:8a:bf,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,9408,src_port_randomized
FLOW_782430,1499269004.717467,192.168.10.51,138.108.6.20,b8:ac:6f:36:0b:a8,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,443,57000,src_port_randomized
FLOW_914553,1499276755.351128,69.90.153.133,192.168.10.17,00:c1:b1:14:eb:31,00:23:ae:9b:95:67,0,0,0.0,0,0.02,False,False,43807,443,src_port_randomized
FLOW_133321,1499261382.662106,192.168.10.19,66.70.172.17,00:23:ae:9b:ad:b3,00:c1:b1:14:eb:31,0,0,0.0,0,0.005,False,False,123,123,src_port_randomized
FLOW_856504,1499274319.379389,52.37.48.84,192.168.10.14,00:c1:b1:14:eb:31,b8:ac:6f:36:07:ee,0,0,0.0,0,0.0,False,False,54951,443,src_port_randomized
FLOW_794815,1499270907.892177,192.168.10.3,192.168.10.1,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,53,62194,src_port_randomized
FLOW_742474,1499265848.896293,192.168.10.8,192.168.10.3,b8:ac:6f:36:08:f5,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,59188,src_port_randomized
FLOW_041833,1499257530.481907,192.168.10.50,192.168.10.3,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,38990,src_port_randomized
FLOW_984830,1499279175.942167,152.163.56.2,192.168.10.19,00:c1:b1:14:eb:31,00:23:ae:9b:ad:b3,0,0,0.0,0,0.0,False,False,59613,443,src_port_randomized
FLOW_764045,1499266922.026468,174.35.73.202,192.168.10.19,00:c1:b1:14:eb:31,00:23:ae:9b:ad:b3,0,0,0.0,0,0.03,False,False,57182,80,src_port_randomized
FLOW_082479,1499259650.921277,192.168.10.3,192.168.10.1,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,0,0,0.0,0,0.005,False,False,53,62502,src_port_randomized
FLOW_795232,1499270936.678863,192.168.10.12,216.58.219.226,b8:ac:6f:36:04:e3,00:c1:b1:14:eb:31,0,0,0.0,0,0.005,False,False,443,39894,src_port_randomized
FLOW_116922,1499260829.032474,192.168.10.51,173.194.68.154,b8:ac:6f:36:0b:a8,00:c1:b1:14:eb:31,0,0,0.0,0,0.005,False,False,443,44081,src_port_randomized
FLOW_828336,1499272828.278311,192.168.10.50,192.168.10.3,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,63990,src_port_randomized
FLOW_920061,1499277079.618973,52.202.9.62,192.168.10.14,00:c1:b1:14:eb:31,b8:ac:6f:36:07:ee,0,0,0.0,0,0.045,False,False,55982,80,src_port_randomized
FLOW_1056192,1499284088.14174,192.168.10.14,192.168.10.3,b8:ac:6f:36:07:ee,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,59388,src_port_randomized
FLOW_986054,1499279251.247595,192.168.10.19,192.168.10.3,00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,50677,src_port_randomized
FLOW_1060599,1499284237.955328,192.168.10.19,192.168.10.3,00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,33866,src_port_randomized
FLOW_708439,1499264003.883859,192.168.10.8,52.84.26.139,b8:ac:6f:36:08:f5,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,443,52924,src_port_randomized
FLOW_144284,1499261837.923286,192.168.10.12,23.61.187.27,b8:ac:6f:36:04:e3,00:c1:b1:14:eb:31,0,0,0.0,0,0.02,False,False,80,56796,src_port_randomized
FLOW_116959,1499260829.259198,72.167.239.239,192.168.10.51,00:c1:b1:14:eb:31,b8:ac:6f:36:0b:a8,0,0,0.025,0,0.145,False,False,39164,80,src_port_randomized
FLOW_143737,1499261832.524007,192.229.173.26,192.168.10.12,00:c1:b1:14:eb:31,b8:ac:6f:36:04:e3,0,0,0.0,0,0.04,False,False,47702,443,src_port_randomized
FLOW_953105,1499278402.21517,162.208.22.34,192.168.10.5,00:c1:b1:14:eb:31,b8:ac:6f:36:0a:8b,0,0,0.0,0,0.0,False,False,56574,443,src_port_randomized
FLOW_083305,1499259669.762776,192.168.10.19,23.92.189.242,00:23:ae:9b:ad:b3,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,443,38943,src_port_randomized
FLOW_151053,1499262104.733515,204.154.111.104,192.168.10.15,00:c1:b1:14:eb:31,00:1e:4f:d4:ca:28,0,0,0.0,0,0.005,False,False,54075,80,src_port_randomized
FLOW_227011,1499262338.363417,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,0,0.365,0,0.4,False,False,80,48676,src_port_randomized
FLOW_061404,1499258753.147031,192.168.10.12,23.60.139.27,b8:ac:6f:36:04:e3,00:c1:b1:14:eb:31,0,0,0.0,0,0.015,False,False,80,48270,src_port_randomized
FLOW_984106,1499279155.364532,192.168.10.14,52.84.3.47,b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,443,56733,src_port_randomized
FLOW_075614,1499259326.184408,192.168.10.51,172.217.7.14,b8:ac:6f:36:0b:a8,00:c1:b1:14:eb:31,0,0,0.0,0,0.055,False,False,443,41666,src_port_randomized
FLOW_090112,1499259874.698733,172.217.12.194,192.168.10.14,00:c1:b1:14:eb:31,b8:ac:6f:36:07:ee,0,0,0.0,0,0.005,False,False,51067,80,src_port_randomized
FLOW_893702,1499275909.661188,85.114.159.93,192.168.10.17,00:c1:b1:14:eb:31,00:23:ae:9b:95:67,0,0,0.0,0,0.0,False,False,38319,443,src_port_randomized
FLOW_114661,1499260741.952338,23.208.165.24,192.168.10.19,00:c1:b1:14:eb:31,00:23:ae:9b:ad:b3,0,0,0.0,0,0.0,False,False,51199,80,src_port_randomized
FLOW_023086,1499256451.348714,192.168.10.50,192.168.10.3,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,62108,src_port_randomized
FLOW_888112,1499275840.494865,192.168.10.8,192.168.10.3,b8:ac:6f:36:08:f5,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,56813,src_port_randomized
FLOW_936549,1499278113.177506,162.208.20.178,192.168.10.5,00:c1:b1:14:eb:31,b8:ac:6f:36:0a:8b,0,0,0.0,0,0.0,False,False,53955,443,src_port_randomized
FLOW_1068777,1499284888.386443,115.30.28.44,192.168.10.51,00:c1:b1:14:eb:31,b8:ac:6f:36:0b:a8,0,0,0.0,0,0.015,False,False,42443,443,src_port_randomized
FLOW_786526,1499269627.98923,192.168.10.9,192.168.10.3,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,54787,src_port_randomized
FLOW_1008811,1499280890.678814,192.168.10.25,172.217.12.200,00:25:00:a8:c4:60,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,443,53323,src_port_randomized
FLOW_025355,1499256597.339785,192.168.10.14,23.194.181.110,b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,443,49769,src_port_randomized
FLOW_091522,1499259914.207286,192.168.10.51,172.217.6.226,b8:ac:6f:36:0b:a8,00:c1:b1:14:eb:31,0,0,0.0,0,0.015,False,False,443,55329,src_port_randomized
FLOW_275209,1499262438.352614,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,0,0.27,1,0.59,True,True,80,40080,src_port_randomized
FLOW_336139,1499262567.021977,31.13.69.245,192.168.10.14,00:c1:b1:14:eb:31,b8:ac:6f:36:07:ee,0,0,0.0,0,0.005,False,False,51621,443,src_port_randomized
FLOW_761937,1499266812.466451,192.168.10.9,192.168.10.3,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,62670,src_port_randomized
FLOW_1024839,1499281999.957524,104.97.135.177,192.168.10.12,00:c1:b1:14:eb:31,b8:ac:6f:36:04:e3,0,0,0.0,0,0.0,False,False,51234,443,src_port_randomized
FLOW_902648,1499276156.035501,192.168.10.8,8.43.72.22,b8:ac:6f:36:08:f5,00:c1:b1:14:eb:31,0,0,0.005,0,0.005,False,False,80,58414,src_port_randomized
FLOW_993836,1499279625.024695,192.168.10.16,192.168.10.50,00:23:ae:9b:8a:bf,00:19:b9:0a:69:f1,0,0,0.0,0,0.0,False,False,21,37998,src_port_randomized
FLOW_146955,1499261915.144118,192.168.10.16,23.208.217.175,00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,443,41700,src_port_randomized
FLOW_755106,1499266404.663251,192.168.10.14,192.168.10.3,b8:ac:6f:36:07:ee,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,56756,src_port_randomized
FLOW_022592,1499256426.008529,192.168.10.3,192.168.10.1,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,53,61644,src_port_randomized
FLOW_806798,1499271470.398989,192.168.10.14,192.168.10.3,b8:ac:6f:36:07:ee,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,57631,src_port_randomized
FLOW_694281,1499263719.114392,192.168.10.5,192.168.10.3,b8:ac:6f:36:0a:8b,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,51894,src_port_randomized
FLOW_062144,1499258786.751112,192.168.10.14,192.168.10.3,b8:ac:6f:36:07:ee,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,58873,src_port_randomized
FLOW_812703,1499271804.721588,192.168.10.9,74.117.200.68,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,443,18867,src_port_randomized
FLOW_1001056,1499280198.355218,192.168.10.9,192.168.10.3,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,59914,src_port_randomized
FLOW_765085,1499266932.993693,23.61.187.27,192.168.10.17,00:c1:b1:14:eb:31,00:23:ae:9b:95:67,0,0,0.0,0,0.0,False,False,43692,80,src_port_randomized
FLOW_961929,1499278576.75297,162.208.22.34,192.168.10.5,00:c1:b1:14:eb:31,b8:ac:6f:36:0a:8b,0,0,0.0,0,0.005,False,False,58105,443,src_port_randomized
FLOW_035312,1499257116.806673,192.168.10.17,52.94.237.66,00:23:ae:9b:95:67,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,443,57344,src_port_randomized
FLOW_1059084,1499284148.347949,169.54.129.3,192.168.10.14,00:c1:b1:14:eb:31,b8:ac:6f:36:07:ee,0,0,0.0,0,0.0,False,False,58390,443,src_port_randomized
FLOW_906770,1499276377.862067,192.168.10.8,184.73.213.214,b8:ac:6f:36:08:f5,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,80,58898,src_port_randomized
FLOW_124387,1499261116.116128,52.54.101.148,192.168.10.12,00:c1:b1:14:eb:31,b8:ac:6f:36:04:e3,0,0,0.0,0,0.0,False,False,44828,80,src_port_randomized
FLOW_769313,1499267176.663796,192.168.10.3,192.168.10.5,18:66:da:9b:e3:7d,b8:ac:6f:36:0a:8b,0,0,0.0,0,0.105,False,False,51642,389,src_port_randomized
FLOW_805223,1499271432.757255,192.168.10.51,192.168.10.3,b8:ac:6f:36:0b:a8,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,43328,src_port_randomized
FLOW_877964,1499275362.911513,192.168.10.9,207.244.66.112,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,0,0,0.155,0,0.145,False,False,443,20151,src_port_randomized
FLOW_1017719,1499281569.089652,192.168.10.3,192.168.10.1,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,53,62089,src_port_randomized
FLOW_961554,1499278564.300473,162.208.20.178,192.168.10.5,00:c1:b1:14:eb:31,b8:ac:6f:36:0a:8b,0,0,0.0,0,0.0,False,False,58043,443,src_port_randomized
FLOW_117833,1499260857.996547,192.168.10.25,172.217.10.142,00:25:00:a8:c4:60,00:c1:b1:14:eb:31,0,0,0.0,0,0.005,False,False,80,50674,src_port_randomized
FLOW_028430,1499256738.834462,192.168.10.3,192.168.10.1,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,53,60729,src_port_randomized
FLOW_963657,1499278610.369227,192.168.10.5,162.208.22.34,b8:ac:6f:36:0a:8b,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,443,58397,src_port_randomized
FLOW_049596,1499258044.877009,192.168.10.3,192.168.10.1,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,53,61800,src_port_randomized
FLOW_1020688,1499281771.271585,192.168.10.17,192.168.10.3,00:23:ae:9b:95:67,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,29117,src_port_randomized
FLOW_848847,1499273960.572287,208.84.244.103,192.168.10.9,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,0,0,0.0,0,0.0,False,False,19476,443,src_port_randomized
FLOW_685280,1499263250.058413,199.187.193.1,192.168.10.8,00:c1:b1:14:eb:31,b8:ac:6f:36:08:f5,0,0,0.0,0,0.0,False,False,52351,443,src_port_randomized
FLOW_134638,1499261457.590038,192.168.10.3,192.168.10.1,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,53,61659,src_port_randomized
FLOW_741643,1499265829.90976,107.21.249.217,192.168.10.19,00:c1:b1:14:eb:31,00:23:ae:9b:ad:b3,0,0,0.0,0,0.0,False,False,41622,80,src_port_randomized
FLOW_796819,1499271056.211615,192.168.10.14,34.227.134.173,b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,443,53994,src_port_randomized
FLOW_869622,1499274948.222281,151.101.0.166,192.168.10.12,00:c1:b1:14:eb:31,b8:ac:6f:36:04:e3,0,0,0.0,0,0.12,False,False,53556,443,src_port_randomized
FLOW_1045677,1499283394.775737,192.168.10.15,192.168.10.3,00:1e:4f:d4:ca:28,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,50687,src_port_randomized
FLOW_143004,1499261795.99604,192.168.10.12,68.67.178.110,b8:ac:6f:36:04:e3,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,80,53654,src_port_randomized
FLOW_045331,1499257804.135943,192.168.10.8,72.167.239.239,b8:ac:6f:36:08:f5,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,80,50026,src_port_randomized
FLOW_807139,1499271495.274646,192.168.10.5,52.84.40.142,b8:ac:6f:36:0a:8b,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,80,52220,src_port_randomized
FLOW_103966,1499260500.169443,192.168.10.8,192.168.10.3,b8:ac:6f:36:08:f5,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,49872,src_port_randomized
FLOW_1004855,1499280585.986556,192.168.10.14,172.217.12.130,b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,443,57167,src_port_randomized
FLOW_143383,1499261819.4,192.168.10.12,108.161.188.138,b8:ac:6f:36:04:e3,00:c1:b1:14:eb:31,0,0,0.03,0,0.03,False,False,80,53144,src_port_randomized
FLOW_886676,1499275831.458598,192.168.10.8,169.55.165.137,b8:ac:6f:36:08:f5,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,80,56463,src_port_randomized
FLOW_656604,1499263189.385932,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,0,0,0.015,0,0.02,False,False,33350,80,src_port_randomized
FLOW_040141,1499257431.002977,192.168.10.3,192.168.10.1,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,0,0,0.0,0,0.005,False,False,53,61543,src_port_randomized
FLOW_961313,1499278557.545342,192.168.10.5,72.14.189.85,b8:ac:6f:36:0a:8b,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,443,57996,src_port_randomized
FLOW_912385,1499276685.483055,192.168.10.17,192.168.10.3,00:23:ae:9b:95:67,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,44796,src_port_randomized
FLOW_082218,1499259648.812725,192.168.10.3,192.168.10.1,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,53,61148,src_port_randomized
FLOW_958158,1499278485.701772,192.168.10.5,192.168.10.3,b8:ac:6f:36:0a:8b,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,60261,src_port_randomized
FLOW_873532,1499275127.579485,192.168.10.3,192.168.10.1,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,53,62077,src_port_randomized
FLOW_137405,1499261599.057259,192.168.10.15,192.168.10.3,00:1e:4f:d4:ca:28,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,64953,src_port_randomized
FLOW_997262,1499279950.896809,192.168.10.9,192.168.10.3,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,53436,src_port_randomized
