flow_id,timestamp,src_ip,dst_ip,src_mac,dst_mac,label,original_label,predicted_label,attack_probability,prediction_type,correct_prediction
FLOW_454285,1499262804.007298,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_454296,1499262804.008297,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.7999891304347827,FP,False
FLOW_454311,1499262804.008427,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.989917675772939,FP,False
FLOW_454309,1499262804.008337,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,0,BENIGN,1,0.995,FP,False
FLOW_454329,1499262804.013258,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.51,FP,False
FLOW_454341,1499262804.016241,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.575,FP,False
FLOW_453737,1499262803.823252,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.935,FP,False
FLOW_454461,1499262804.063309,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,0,BENIGN,1,1.0,FP,False
FLOW_454466,1499262804.067275,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.985,FP,False
FLOW_454476,1499262804.075279,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_454711,1499262804.151244,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_454869,1499262804.205822,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,0,BENIGN,1,0.815,FP,False
FLOW_454871,1499262804.205854,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,0,BENIGN,1,0.925,FP,False
FLOW_454876,1499262804.211252,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_454884,1499262804.21532,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,0,BENIGN,1,0.9,FP,False
FLOW_454709,1499262804.150251,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.965,FP,False
FLOW_456147,1499262804.652241,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.995,FP,False
FLOW_456686,1499262804.862264,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_456728,1499262804.878237,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.59,FP,False
FLOW_456269,1499262804.69924,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.99,FP,False
FLOW_456830,1499262804.913254,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.64,FP,False
FLOW_457425,1499262805.166379,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_457571,1499262805.231291,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.995,FP,False
FLOW_457439,1499262805.172216,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.98,FP,False
FLOW_457939,1499262805.376216,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.83,FP,False
FLOW_457944,1499262805.380242,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.99,FP,False
FLOW_457947,1499262805.38123,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,0,BENIGN,1,0.885,FP,False
FLOW_458121,1499262805.428171,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.99,FP,False
FLOW_459024,1499262805.778264,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.755,FP,False
FLOW_458729,1499262805.651219,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.955,FP,False
FLOW_459320,1499262805.878216,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.615,FP,False
FLOW_460497,1499262806.322214,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.98,FP,False
FLOW_460546,1499262806.336187,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.8,FP,False
FLOW_460510,1499262806.32248,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,0,BENIGN,1,1.0,FP,False
FLOW_460557,1499262806.340211,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.875,FP,False
FLOW_460136,1499262806.185199,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.99,FP,False
FLOW_460152,1499262806.191207,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.845,FP,False
FLOW_460689,1499262806.402244,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,0,BENIGN,1,0.99,FP,False
FLOW_460448,1499262806.303206,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.98,FP,False
FLOW_461156,1499262806.550208,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.89,FP,False
FLOW_453975,1499262803.894282,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.935,FP,False
FLOW_462605,1499262819.941775,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,0,BENIGN,1,1.0,FP,False
FLOW_462609,1499262819.945747,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,0,BENIGN,1,0.755,FP,False
FLOW_462635,1499262819.949811,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_462647,1499262819.953812,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,0,BENIGN,1,1.0,FP,False
FLOW_462654,1499262819.961769,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,0,BENIGN,1,0.585,FP,False
FLOW_462655,1499262819.961796,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.995,FP,False
FLOW_462667,1499262819.962783,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_462679,1499262819.963812,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_465839,1499262821.023765,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.7,FP,False
FLOW_466278,1499262821.170808,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.995,FP,False
FLOW_473160,1499262837.00582,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,0,BENIGN,1,1.0,FP,False
FLOW_474080,1499262837.318816,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.515,FP,False
FLOW_476144,1499262837.971305,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.615,FP,False
FLOW_476646,1499262838.125304,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_477318,1499262838.344289,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.61,FP,False
FLOW_477519,1499262838.40428,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.58,FP,False
FLOW_474814,1499262837.541319,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_476181,1499262837.981329,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.985,FP,False
FLOW_477252,1499262838.321317,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.955,FP,False
FLOW_474791,1499262837.535337,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.87,FP,False
FLOW_481106,1499262854.231857,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.515,FP,False
FLOW_481910,1499262854.488849,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.62,FP,False
FLOW_482772,1499262854.777823,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.82,FP,False
FLOW_483514,1499262855.033803,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.67,FP,False
FLOW_485233,1499262855.6428,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.585,FP,False
FLOW_486029,1499262855.933792,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.93,FP,False
FLOW_485870,1499262855.881781,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.655,FP,False
FLOW_486338,1499262856.049786,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.685,FP,False
FLOW_486348,1499262856.051998,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,0,BENIGN,1,1.0,FP,False
FLOW_486721,1499262856.201789,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.995,FP,False
FLOW_484113,1499262855.251799,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_484156,1499262855.265799,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.86,FP,False
FLOW_487385,1499262856.485832,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,0,BENIGN,1,0.545,FP,False
FLOW_487390,1499262856.487792,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_487401,1499262856.497814,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,0,BENIGN,1,0.97,FP,False
FLOW_487413,1499262856.505827,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,0,BENIGN,1,0.785,FP,False
FLOW_487428,1499262856.525823,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,0,BENIGN,1,0.83,FP,False
FLOW_487471,1499262856.5398,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.9,FP,False
FLOW_484476,1499262855.370811,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_488428,1499262870.043379,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,0,BENIGN,1,0.995,FP,False
FLOW_488530,1499262870.073401,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.885,FP,False
FLOW_488674,1499262870.12136,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.985,FP,False
FLOW_488682,1499262870.123387,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.855,FP,False
FLOW_488685,1499262870.124389,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.91,FP,False
FLOW_488751,1499262870.169441,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,0,BENIGN,1,0.98,FP,False
FLOW_488759,1499262870.188419,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_488765,1499262870.188429,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.635,FP,False
FLOW_489854,1499262870.551377,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.985,FP,False
FLOW_489861,1499262870.55338,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.915,FP,False
FLOW_490015,1499262870.621933,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,0,BENIGN,1,0.67,FP,False
FLOW_490023,1499262870.627405,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,0,BENIGN,1,1.0,FP,False
FLOW_490032,1499262870.63142,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.97,FP,False
FLOW_490035,1499262870.631427,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.97,FP,False
FLOW_490321,1499262870.716375,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.635,FP,False
FLOW_491709,1499262871.149352,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_494070,1499262871.851324,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.975,FP,False
FLOW_494623,1499262872.043374,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.67,FP,False
FLOW_495838,1499262872.436318,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.925,FP,False
FLOW_499779,1499262888.349863,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.905,FP,False
FLOW_501834,1499262889.007861,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_501868,1499262889.01985,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_497591,1499262887.6959,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.985,FP,False
FLOW_502838,1499262889.335998,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.595,FP,False
FLOW_503178,1499262889.450856,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.67,FP,False
FLOW_504616,1499262890.013781,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,0,BENIGN,1,0.535,FP,False
FLOW_504623,1499262890.016827,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.9999477058029689,FP,False
FLOW_503453,1499262889.54384,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.995,FP,False
FLOW_505642,1499262903.840455,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_506834,1499262904.22943,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_506836,1499262904.230431,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.885,FP,False
FLOW_506992,1499262904.295432,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.99,FP,False
FLOW_506995,1499262904.297806,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,0,BENIGN,1,0.755,FP,False
FLOW_507002,1499262904.302427,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.835,FP,False
FLOW_507003,1499262904.303403,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.99,FP,False
FLOW_507009,1499262904.306473,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_507039,1499262904.307465,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.64,FP,False
FLOW_507019,1499262904.306587,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,0,BENIGN,1,0.995,FP,False
FLOW_508927,1499262904.916435,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.995,FP,False
FLOW_509140,1499262904.972395,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_512019,1499262905.859384,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.61,FP,False
FLOW_512071,1499262905.880402,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.98,FP,False
FLOW_515289,1499262920.792917,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.995,FP,False
FLOW_515313,1499262920.797952,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.72,FP,False
FLOW_515449,1499262920.849839,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,0,BENIGN,1,0.955,FP,False
FLOW_516363,1499262921.135945,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.74,FP,False
FLOW_516789,1499262921.268947,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_518663,1499262921.821919,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_520334,1499262922.349913,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.555,FP,False
FLOW_520213,1499262922.305924,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.97,FP,False
FLOW_520708,1499262922.477891,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.59,FP,False
FLOW_519364,1499262922.048939,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.995,FP,False
FLOW_522096,1499262937.510471,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.775,FP,False
FLOW_522101,1499262937.514484,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.585,FP,False
FLOW_522169,1499262937.533482,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.92,FP,False
FLOW_522227,1499262937.566491,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.86,FP,False
FLOW_522261,1499262937.575479,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.73,FP,False
FLOW_522283,1499262937.581485,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.985,FP,False
FLOW_522282,1499262937.581442,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.985,FP,False
FLOW_522356,1499262937.632503,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_522402,1499262937.656548,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.97,FP,False
FLOW_522483,1499262937.681846,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,0,BENIGN,1,0.995,FP,False
FLOW_522484,1499262937.68185,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,0,BENIGN,1,0.995,FP,False
FLOW_522405,1499262937.656554,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.98,FP,False
FLOW_522494,1499262937.686526,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.94,FP,False
FLOW_522525,1499262937.693552,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,0,BENIGN,1,1.0,FP,False
FLOW_522675,1499262937.735497,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.985,FP,False
FLOW_523611,1499262938.054489,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.84,FP,False
FLOW_523161,1499262937.898497,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.79,FP,False
FLOW_523157,1499262937.898488,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.79,FP,False
FLOW_523173,1499262937.898512,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.615,FP,False
FLOW_523786,1499262938.11046,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_523800,1499262938.113472,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.92,FP,False
FLOW_523972,1499262938.169824,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,0,BENIGN,1,0.555,FP,False
FLOW_523974,1499262938.171503,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_523828,1499262938.121462,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,0,BENIGN,1,0.955,FP,False
FLOW_523848,1499262938.128464,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.985,FP,False
FLOW_524448,1499262938.337852,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,0,BENIGN,1,0.565,FP,False
FLOW_524041,1499262938.183469,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.755,FP,False
FLOW_524591,1499262938.402473,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.7,FP,False
FLOW_524183,1499262938.232478,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.965,FP,False
FLOW_524326,1499262938.281457,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.925,FP,False
FLOW_524333,1499262938.283412,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.965,FP,False
FLOW_524885,1499262938.507491,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_524889,1499262938.51148,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.9,FP,False
FLOW_524406,1499262938.309448,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.965,FP,False
FLOW_524462,1499262938.346505,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.735,FP,False
FLOW_524490,1499262938.348484,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.94,FP,False
FLOW_525039,1499262938.553475,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.565,FP,False
FLOW_525045,1499262938.557782,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,0,BENIGN,1,0.915,FP,False
FLOW_525051,1499262938.561807,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,0,BENIGN,1,0.625,FP,False
